id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Ziad;Scissors;10048.0;980.0;-17372.0;-3568.0;-2013.0;964.0;0
1;Ziad;Scissors;14176.0;3192.0;-18372.0;-3568.0;2050.0;-3076.0;103
2;Ziad;Scissors;1176.0;5384.0;-14848.0;-3584.0;-1023.0;3798.0;206
3;Ziad;Scissors;-19660.0;1480.0;-19324.0;-3552.0;-1909.0;-2701.0;310
4;Ziad;Scissors;-8600.0;-2212.0;-15184.0;-3600.0;1192.0;-1616.0;413
5;Ziad;Scissors;-6424.0;1992.0;-13160.0;-3568.0;-4423.0;-450.0;517
6;Ziad;Scissors;-4124.0;3112.0;-15004.0;-3552.0;-7626.0;-814.0;619
7;Ziad;Scissors;2856.0;7100.0;-17048.0;-3552.0;-9018.0;4463.0;722
8;Ziad;Scissors;13600.0;10084.0;-21848.0;-3568.0;-5579.0;7136.0;826
9;Ziad;Scissors;15368.0;8824.0;-19584.0;-3520.0;-2661.0;2815.0;929
10;Ziad;Scissors;15812.0;7236.0;-17768.0;-3536.0;633.0;-3338.0;1032
11;Ziad;Scissors;12080.0;9772.0;-19128.0;-3568.0;-49.0;-3751.0;1135
12;Ziad;Scissors;5620.0;11216.0;-14116.0;-3536.0;3894.0;-7611.0;1238
13;Ziad;Scissors;-8800.0;6756.0;-14028.0;-3552.0;-13.0;-4796.0;1342
14;Ziad;Scissors;-9652.0;2380.0;-19576.0;-3568.0;-2251.0;-2715.0;1445
15;Ziad;Scissors;-4084.0;1772.0;-17812.0;-3584.0;832.0;-1453.0;1548
16;Ziad;Scissors;704.0;2268.0;-17544.0;-3552.0;-2027.0;369.0;1651
17;Ziad;Scissors;1532.0;2700.0;-18472.0;-3536.0;-554.0;835.0;1755
18;Ziad;Scissors;2008.0;2944.0;-19096.0;-3568.0;-531.0;1017.0;1858
