id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Ziad;Scissors;472.0;-1980.0;-17988.0;-3584.0;-1089.0;-931.0;0
1;Ziad;Scissors;756.0;-1756.0;-18244.0;-3568.0;-1303.0;341.0;103
2;Ziad;Scissors;4044.0;-1628.0;-18104.0;-3600.0;-2393.0;1865.0;206
3;Ziad;Scissors;14976.0;992.0;-19028.0;-3536.0;476.0;5.0;310
4;Ziad;Scissors;1124.0;180.0;-20344.0;-3568.0;-932.0;288.0;413
5;Ziad;Scissors;-5880.0;-812.0;-17604.0;-3568.0;1315.0;5567.0;515
6;Ziad;Scissors;-9024.0;-144.0;-14180.0;-3536.0;-1145.0;797.0;619
7;Ziad;Scissors;-11356.0;-1052.0;-14556.0;-3616.0;-2913.0;-1506.0;722
8;Ziad;Scissors;-5520.0;-192.0;-14520.0;-3568.0;-4862.0;-4566.0;826
9;Ziad;Scissors;-1884.0;2516.0;-14424.0;-3568.0;-9077.0;-892.0;928
10;Ziad;Scissors;6148.0;6972.0;-20684.0;-3552.0;-10898.0;2896.0;1032
11;Ziad;Scissors;12564.0;6632.0;-26244.0;-3568.0;-3714.0;5029.0;1135
12;Ziad;Scissors;15972.0;5620.0;-18696.0;-3568.0;862.0;-852.0;1238
13;Ziad;Scissors;7272.0;7036.0;-21208.0;-3584.0;3617.0;-3927.0;1342
14;Ziad;Scissors;-3720.0;4300.0;-15048.0;-3584.0;6292.0;-1404.0;1444
15;Ziad;Scissors;-8784.0;792.0;-11888.0;-3568.0;-1855.0;-2014.0;1548
16;Ziad;Scissors;-4624.0;812.0;-21180.0;-3600.0;-3786.0;-2046.0;1651
17;Ziad;Scissors;-772.0;1268.0;-17528.0;-3584.0;-266.0;-1089.0;1755
18;Ziad;Scissors;1136.0;1896.0;-19776.0;-3600.0;-2024.0;-462.0;1857
