id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Khaloud;Rock;11272.0;-4256.0;3188.0;-3344.0;127.0;-4158.0;0
1;Khaloud;Rock;10680.0;-4200.0;10636.0;-3328.0;-2988.0;-581.0;103
2;Khaloud;Rock;26676.0;-6224.0;10120.0;-3312.0;-14152.0;777.0;207
3;Khaloud;Rock;21984.0;-9380.0;-5136.0;-3296.0;-9285.0;-669.0;309
4;Khaloud;Rock;13952.0;-8796.0;-12580.0;-3312.0;-1447.0;-1959.0;412
5;Khaloud;Rock;3420.0;-4992.0;-5192.0;-3312.0;11617.0;-2157.0;516
6;Khaloud;Rock;1932.0;-3164.0;7876.0;-3328.0;10760.0;-4602.0;619
7;Khaloud;Rock;13072.0;-1660.0;21072.0;-3344.0;-784.0;-150.0;723
8;Khaloud;Rock;32024.0;-6184.0;18192.0;-3296.0;-18520.0;92.0;825
9;Khaloud;Rock;30912.0;-7764.0;-13300.0;-3312.0;-6158.0;-973.0;929
10;Khaloud;Rock;9612.0;-4404.0;-14928.0;-3312.0;3420.0;1204.0;1032
11;Khaloud;Rock;-3504.0;-1948.0;-256.0;-3328.0;13371.0;-523.0;1135
12;Khaloud;Rock;-2100.0;20.0;13004.0;-3344.0;6882.0;-741.0;1238
13;Khaloud;Rock;16128.0;-3476.0;10104.0;-3328.0;2066.0;574.0;1341
14;Khaloud;Rock;31316.0;-6816.0;10224.0;-3312.0;210.0;2076.0;1445
