id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Khaloud;Rock;18504.0;-5040.0;6884.0;-3280.0;-2672.0;-611.0;0
1;Khaloud;Rock;16608.0;-3208.0;12544.0;-3328.0;-13796.0;-1479.0;102
2;Khaloud;Rock;26892.0;-9760.0;-11788.0;-3328.0;-7266.0;672.0;206
3;Khaloud;Rock;14932.0;-7340.0;-14480.0;-3312.0;6122.0;-1500.0;309
4;Khaloud;Rock;5468.0;-3160.0;-168.0;-3328.0;12667.0;57.0;413
5;Khaloud;Rock;2492.0;-1776.0;10012.0;-3312.0;7550.0;1066.0;515
6;Khaloud;Rock;19740.0;-2308.0;16776.0;-3312.0;-1501.0;-1162.0;618
7;Khaloud;Rock;20532.0;-4892.0;9480.0;-3328.0;-8893.0;-1062.0;722
8;Khaloud;Rock;30524.0;-6392.0;-2168.0;-3344.0;-14132.0;63.0;825
9;Khaloud;Rock;20648.0;-6448.0;-4204.0;-3360.0;-3074.0;-163.0;929
10;Khaloud;Rock;14836.0;-5404.0;-9132.0;-3312.0;3661.0;-3935.0;1031
11;Khaloud;Rock;2396.0;-2008.0;-2896.0;-3328.0;12406.0;-2454.0;1135
12;Khaloud;Rock;-1232.0;-976.0;11240.0;-3312.0;8092.0;-3539.0;1238
13;Khaloud;Rock;13064.0;-2476.0;9724.0;-3328.0;2163.0;859.0;1341
14;Khaloud;Rock;21840.0;-3604.0;13116.0;-3280.0;-3811.0;3278.0;1444
15;Khaloud;Rock;26256.0;-5696.0;-1900.0;-3344.0;-4317.0;-227.0;1547
