time_s;id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0.0;0.0;Ziad;Rock;-14995.2;1269.6;-948.8;-2179.2;-1139.2;-667.4;0.0
0.05;0.48484848484848486;;;-14870.739393939395;1282.0121212121212;-1119.709090909091;-2179.8787878787875;-1278.1515151515152;-671.0060606060606;50.0
0.1;0.9696969696969697;;;-14746.27878787879;1294.4242424242423;-1290.6181818181817;-2180.5575757575757;-1417.1030303030304;-674.6121212121212;100.0
0.15;1.4545454545454546;;;-14621.818181818182;1306.8363636363636;-1461.5272727272727;-2181.2363636363634;-1556.0545454545454;-678.2181818181818;150.0
0.2;1.9393939393939394;;;-14497.357575757576;1319.2484848484848;-1632.4363636363637;-2181.915151515151;-1695.0060606060606;-681.8242424242424;200.0
0.25;2.4242424242424243;;;-14372.89696969697;1331.660606060606;-1803.3454545454545;-2182.5939393939393;-1833.9575757575758;-685.430303030303;250.0
0.3;2.909090909090909;;;-14248.436363636365;1344.0727272727272;-1974.2545454545455;-2183.272727272727;-1972.909090909091;-689.0363636363636;300.0
0.35;3.393939393939394;;;-14123.975757575758;1356.4848484848485;-2145.163636363636;-2183.951515151515;-2111.860606060606;-692.6424242424242;350.0
0.4;3.878787878787879;;;-13999.515151515152;1368.8969696969696;-2316.072727272727;-2184.630303030303;-2250.8121212121214;-696.2484848484848;400.0
0.45;4.363636363636363;;;-13875.054545454546;1381.3090909090909;-2486.981818181818;-2185.3090909090906;-2389.7636363636366;-699.8545454545455;450.0
0.5;4.848484848484849;;;-13750.59393939394;1393.7212121212121;-2657.890909090909;-2185.987878787879;-2528.715151515152;-703.4606060606061;500.0
0.55;5.333333333333334;;;-13626.133333333333;1406.1333333333332;-2828.8;-2186.6666666666665;-2667.666666666667;-707.0666666666666;550.0
0.6;5.818181818181818;;;-13501.672727272728;1418.5454545454545;-2999.709090909091;-2187.3454545454542;-2806.618181818182;-710.6727272727272;600.0
0.65;6.303030303030303;;;-13377.212121212122;1430.9575757575758;-3170.618181818182;-2188.0242424242424;-2945.5696969696974;-714.2787878787879;650.0
0.7;6.787878787878788;;;-13252.751515151516;1443.3696969696969;-3341.5272727272722;-2188.70303030303;-3084.5212121212126;-717.8848484848485;700.0
0.75;7.272727272727273;;;-13128.290909090909;1455.7818181818182;-3512.4363636363632;-2189.381818181818;-3223.4727272727278;-721.4909090909091;750.0
0.8;7.757575757575758;;;-13003.830303030303;1468.1939393939394;-3683.3454545454542;-2190.060606060606;-3362.424242424243;-725.0969696969697;800.0
0.85;8.242424242424242;;;-12879.369696969698;1480.6060606060605;-3854.254545454545;-2190.7393939393937;-3501.375757575758;-728.7030303030302;850.0
0.9;8.727272727272727;;;-12754.909090909092;1493.0181818181818;-4025.163636363636;-2191.418181818182;-3640.3272727272733;-732.3090909090909;900.0
0.95;9.212121212121213;;;-12630.448484848486;1505.430303030303;-4196.072727272727;-2192.0969696969696;-3779.2787878787885;-735.9151515151515;950.0
1.0;9.696969696969697;;;-12505.987878787879;1517.8424242424242;-4366.981818181818;-2192.7757575757573;-3918.2303030303037;-739.5212121212121;1000.0
1.05;10.181818181818182;;;-12381.527272727273;1530.2545454545455;-4537.890909090909;-2193.4545454545455;-4057.181818181819;-743.1272727272727;1050.0
1.1;10.666666666666668;;;-12257.066666666668;1542.6666666666665;-4708.8;-2194.133333333333;-4196.133333333334;-746.7333333333333;1100.0
1.15;11.151515151515152;;;-12132.60606060606;1555.0787878787878;-4879.709090909091;-2194.812121212121;-4335.084848484849;-750.3393939393939;1150.0
1.2;11.636363636363637;;;-12008.145454545454;1567.490909090909;-5050.618181818182;-2195.490909090909;-4474.036363636364;-753.9454545454545;1200.0
1.25;12.121212121212121;;;-11883.684848484849;1579.9030303030304;-5221.527272727273;-2196.169696969697;-4612.987878787879;-757.5515151515151;1250.0
1.3;12.606060606060606;;;-11759.224242424243;1592.3151515151515;-5392.436363636364;-2196.8484848484845;-4751.939393939394;-761.1575757575757;1300.0
1.35;13.090909090909092;;;-11634.763636363637;1604.7272727272727;-5563.345454545454;-2197.5272727272727;-4890.890909090909;-764.7636363636364;1350.0
1.4;13.575757575757576;;;-11510.30303030303;1617.1393939393938;-5734.254545454545;-2198.2060606060604;-5029.842424242424;-768.369696969697;1400.0
1.45;14.06060606060606;;;-11385.842424242424;1629.551515151515;-5905.163636363636;-2198.8848484848486;-5168.79393939394;-771.9757575757576;1450.0
1.5;14.545454545454547;;;-11261.381818181819;1641.9636363636364;-6076.072727272727;-2199.5636363636363;-5307.745454545455;-775.5818181818181;1500.0
1.55;15.030303030303031;;;-11136.921212121211;1654.3757575757577;-6246.981818181818;-2200.242424242424;-5446.69696969697;-779.1878787878787;1550.0
1.6;15.515151515151516;;;-11012.460606060606;1666.7878787878788;-6417.890909090909;-2200.921212121212;-5585.648484848485;-782.7939393939394;1600.0
1.65;16.0;Ziad;Rock;-10888.0;1679.2;-6588.8;-2201.6;-5724.6;-786.4;1650.0
1.7;16.0;;;-10888.0;1679.2;-6588.8;-2201.6;-5724.6;-786.4;1650.0
1.75;16.0;;;-10888.0;1679.2;-6588.8;-2201.6;-5724.6;-786.4;1650.0
1.8;16.0;;;-10888.0;1679.2;-6588.8;-2201.6;-5724.6;-786.4;1650.0
1.85;16.0;;;-10888.0;1679.2;-6588.8;-2201.6;-5724.6;-786.4;1650.0
1.9;16.0;;;-10888.0;1679.2;-6588.8;-2201.6;-5724.6;-786.4;1650.0
1.95;16.0;;;-10888.0;1679.2;-6588.8;-2201.6;-5724.6;-786.4;1650.0
2.0;16.0;;;-10888.0;1679.2;-6588.8;-2201.6;-5724.6;-786.4;1650.0
2.05;16.0;;;-10888.0;1679.2;-6588.8;-2201.6;-5724.6;-786.4;1650.0
2.1;16.0;;;-10888.0;1679.2;-6588.8;-2201.6;-5724.6;-786.4;1650.0
2.15;16.0;;;-10888.0;1679.2;-6588.8;-2201.6;-5724.6;-786.4;1650.0
2.2;16.0;;;-10888.0;1679.2;-6588.8;-2201.6;-5724.6;-786.4;1650.0
2.25;16.0;;;-10888.0;1679.2;-6588.8;-2201.6;-5724.6;-786.4;1650.0
