id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Ziad;Rock;-52.0;-2056.0;-120.0;-3728.0;-5247.0;-5203.0;0
1;Ziad;Rock;9292.0;-320.0;-12488.0;-3712.0;-12775.0;-10991.0;102
2;Ziad;Rock;5796.0;3472.0;-24044.0;-3696.0;-13266.0;-11202.0;206
3;Ziad;Rock;-2640.0;4724.0;-32768.0;-3680.0;1722.0;-2236.0;309
4;Ziad;Rock;-11956.0;2384.0;-19284.0;-3696.0;13447.0;4306.0;413
5;Ziad;Rock;-29304.0;-2144.0;-21104.0;-3712.0;18250.0;10663.0;516
6;Ziad;Rock;-13552.0;-3256.0;-4484.0;-3696.0;16011.0;7215.0;619
7;Ziad;Rock;904.0;-4908.0;2492.0;-3696.0;141.0;-2954.0;722
8;Ziad;Rock;12032.0;-2400.0;-5404.0;-3696.0;-14070.0;-17413.0;825
9;Ziad;Rock;14032.0;3036.0;-21788.0;-3712.0;-15888.0;-16293.0;929
10;Ziad;Rock;808.0;3628.0;-32768.0;-3712.0;-5071.0;-7580.0;1032
11;Ziad;Rock;-14032.0;336.0;-31568.0;-3680.0;10707.0;5751.0;1135
12;Ziad;Rock;-13988.0;-2860.0;-196.0;-3696.0;10313.0;6150.0;1238
13;Ziad;Rock;1276.0;-4828.0;-18320.0;-3696.0;-3039.0;-2183.0;1341
14;Ziad;Rock;-1712.0;-4552.0;-13696.0;-3712.0;-2696.0;-1884.0;1445
15;Ziad;Rock;-232.0;-3904.0;-20840.0;-3696.0;-2594.0;-66.0;1548
