time_s;id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0.0;0.0;Ziad;Rock;-7705.6;-716.0;-13661.6;-3676.8;6220.0;2678.2;0.0
0.05;0.48484848484848486;;;-7403.660606060606;-672.9939393939394;-13805.769696969697;-3677.3818181818183;5829.503030303031;2332.321212121212;50.0
0.1;0.9696969696969697;;;-7101.721212121212;-629.9878787878788;-13949.939393939394;-3677.9636363636364;5439.006060606061;1986.442424242424;100.0
0.15;1.4545454545454546;;;-6799.781818181818;-586.9818181818182;-14094.10909090909;-3678.5454545454545;5048.50909090909;1640.5636363636363;150.0
0.2;1.9393939393939394;;;-6497.842424242424;-543.9757575757576;-14238.278787878788;-3679.127272727273;4658.012121212121;1294.6848484848483;200.0
0.25;2.4242424242424243;;;-6195.90303030303;-500.969696969697;-14382.448484848486;-3679.709090909091;4267.515151515152;948.8060606060603;250.0
0.3;2.909090909090909;;;-5893.963636363636;-457.96363636363634;-14526.618181818183;-3680.2909090909093;3877.018181818182;602.9272727272728;300.0
0.35;3.393939393939394;;;-5592.024242424242;-414.95757575757574;-14670.78787878788;-3680.8727272727274;3486.521212121212;257.0484848484848;350.0
0.4;3.878787878787879;;;-5290.084848484848;-371.95151515151514;-14814.957575757577;-3681.4545454545455;3096.0242424242424;-88.83030303030318;400.0
0.45;4.363636363636363;;;-4988.145454545454;-328.94545454545454;-14959.127272727274;-3682.0363636363636;2705.5272727272727;-434.7090909090912;450.0
0.5;4.848484848484849;;;-4686.20606060606;-285.93939393939394;-15103.29696969697;-3682.618181818182;2315.030303030303;-780.5878787878792;500.0
0.55;5.333333333333334;;;-4384.266666666666;-242.93333333333334;-15247.466666666667;-3683.2000000000003;1924.5333333333328;-1126.4666666666667;550.0
0.6;5.818181818181818;;;-4082.3272727272733;-199.92727272727268;-15391.636363636364;-3683.7818181818184;1534.0363636363636;-1472.3454545454542;600.0
0.65;6.303030303030303;;;-3780.3878787878793;-156.92121212121208;-15535.80606060606;-3684.3636363636365;1143.5393939393944;-1818.2242424242422;650.0
0.7;6.787878787878788;;;-3478.4484848484854;-113.91515151515148;-15679.975757575758;-3684.9454545454546;753.0424242424242;-2164.10303030303;700.0
0.75;7.272727272727273;;;-3176.5090909090914;-70.90909090909088;-15824.145454545454;-3685.5272727272727;362.54545454545405;-2509.981818181818;750.0
0.8;7.757575757575758;;;-2874.5696969696974;-27.903030303030278;-15968.315151515151;-3686.109090909091;-27.951515151515196;-2855.860606060606;800.0
0.85;8.242424242424242;;;-2572.6303030303034;15.103030303030323;-16112.484848484848;-3686.6909090909094;-418.44848484848444;-3201.739393939394;850.0
0.9;8.727272727272727;;;-2270.6909090909094;58.109090909090924;-16256.654545454547;-3687.2727272727275;-808.9454545454546;-3547.618181818182;900.0
0.95;9.212121212121213;;;-1968.7515151515154;101.11515151515152;-16400.82424242424;-3687.8545454545456;-1199.4424242424247;-3893.49696969697;950.0
1.0;9.696969696969697;;;-1666.8121212121214;144.12121212121212;-16544.993939393942;-3688.4363636363637;-1589.939393939394;-4239.375757575758;1000.0
1.05;10.181818181818182;;;-1364.8727272727274;187.12727272727273;-16689.163636363635;-3689.018181818182;-1980.4363636363632;-4585.254545454545;1050.0
1.1;10.666666666666668;;;-1062.9333333333334;230.13333333333333;-16833.333333333336;-3689.6;-2370.9333333333343;-4931.133333333333;1100.0
1.15;11.151515151515152;;;-760.9939393939394;273.1393939393939;-16977.503030303033;-3690.181818181818;-2761.4303030303035;-5277.012121212121;1150.0
1.2;11.636363636363637;;;-459.0545454545463;316.14545454545464;-17121.67272727273;-3690.7636363636366;-3151.927272727273;-5622.890909090908;1200.0
1.25;12.121212121212121;;;-157.11515151515232;359.15151515151524;-17265.842424242426;-3691.3454545454547;-3542.424242424242;-5968.769696969696;1250.0
1.3;12.606060606060606;;;144.82424242424167;402.15757575757584;-17410.012121212123;-3691.927272727273;-3932.9212121212113;-6314.648484848484;1300.0
1.35;13.090909090909092;;;446.76363636363567;445.16363636363644;-17554.18181818182;-3692.509090909091;-4323.418181818182;-6660.527272727272;1350.0
1.4;13.575757575757576;;;748.7030303030297;488.16969696969704;-17698.351515151517;-3693.090909090909;-4713.915151515152;-7006.40606060606;1400.0
1.45;14.06060606060606;;;1050.6424242424237;531.1757575757576;-17842.521212121213;-3693.672727272727;-5104.412121212121;-7352.284848484848;1450.0
1.5;14.545454545454547;;;1352.5818181818177;574.1818181818182;-17986.69090909091;-3694.2545454545457;-5494.909090909092;-7698.163636363636;1500.0
1.55;15.030303030303031;;;1654.5212121212116;617.1878787878788;-18130.860606060607;-3694.836363636364;-5885.406060606061;-8044.042424242424;1550.0
1.6;15.515151515151516;;;1956.4606060606056;660.1939393939394;-18275.030303030304;-3695.418181818182;-6275.90303030303;-8389.921212121211;1600.0
1.65;16.0;Ziad;Rock;2258.4;703.2;-18419.2;-3696.0;-6666.4;-8735.8;1650.0
1.7;16.0;;;2258.4;703.2;-18419.2;-3696.0;-6666.4;-8735.8;1650.0
1.75;16.0;;;2258.4;703.2;-18419.2;-3696.0;-6666.4;-8735.8;1650.0
1.8;16.0;;;2258.4;703.2;-18419.2;-3696.0;-6666.4;-8735.8;1650.0
1.85;16.0;;;2258.4;703.2;-18419.2;-3696.0;-6666.4;-8735.8;1650.0
1.9;16.0;;;2258.4;703.2;-18419.2;-3696.0;-6666.4;-8735.8;1650.0
1.95;16.0;;;2258.4;703.2;-18419.2;-3696.0;-6666.4;-8735.8;1650.0
