id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Khaloud;Tornado;-13212.0;-5504.0;4448.0;-2912.0;-910.0;379.0;0
1;Khaloud;Tornado;-12920.0;-5724.0;4396.0;-2944.0;-577.0;993.0;103
2;Khaloud;Tornado;-14432.0;-4964.0;8092.0;-2912.0;-1089.0;-655.0;207
3;Khaloud;Tornado;-12580.0;-5052.0;4300.0;-2912.0;-2701.0;-260.0;309
4;Khaloud;Tornado;-6936.0;-5420.0;2244.0;-2912.0;-2245.0;5.0;412
5;Khaloud;Tornado;-18384.0;-4680.0;-11936.0;-2944.0;7826.0;3997.0;516
6;Khaloud;Tornado;-27544.0;960.0;10336.0;-2944.0;16905.0;2734.0;619
7;Khaloud;Tornado;-17764.0;2576.0;21656.0;-2960.0;-1472.0;4271.0;723
8;Khaloud;Tornado;-3216.0;1216.0;8948.0;-2928.0;-16360.0;8776.0;825
9;Khaloud;Tornado;-856.0;-1088.0;-6732.0;-2928.0;-19802.0;9356.0;929
10;Khaloud;Tornado;-10820.0;-6104.0;-18060.0;-2928.0;-10423.0;2332.0;1032
11;Khaloud;Tornado;-23256.0;-5892.0;-9272.0;-2912.0;5157.0;-2168.0;1135
12;Khaloud;Tornado;-22012.0;-3736.0;-1644.0;-2944.0;-189.0;-1277.0;1239
13;Khaloud;Tornado;-14112.0;-4268.0;-3544.0;-2944.0;-836.0;432.0;1341
14;Khaloud;Tornado;-13904.0;-4216.0;-4316.0;-2944.0;-850.0;-569.0;1445
15;Khaloud;Tornado;-14652.0;-4224.0;-5072.0;-2912.0;-872.0;-617.0;1548
