time_s;id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0.0;0.0;Khaloud;Scissor;-15066.4;-3483.2;-4505.6;-2521.6;472.6;106.8;0.0
0.05;0.484375;;;-15073.8;-3395.975;-4477.5;-2521.15;488.54062500000003;98.88125;50.0
0.1;0.96875;;;-15081.199999999999;-3308.75;-4449.400000000001;-2520.7;504.48125000000005;90.96249999999999;100.0
0.15;1.453125;;;-15088.6;-3221.5249999999996;-4421.3;-2520.25;520.421875;83.04374999999999;150.0
0.2;1.9375;;;-15096.0;-3134.2999999999997;-4393.200000000001;-2519.7999999999997;536.3625000000001;75.125;200.0
0.25;2.421875;;;-15103.4;-3047.075;-4365.1;-2519.35;552.303125;67.20625;250.0
0.3;2.90625;;;-15110.8;-2959.85;-4337.0;-2518.9;568.24375;59.287499999999994;300.0
0.35;3.390625;;;-15118.199999999999;-2872.625;-4308.900000000001;-2518.45;584.184375;51.36875;350.0
0.4;3.875;;;-15125.6;-2785.3999999999996;-4280.8;-2518.0;600.125;43.449999999999996;400.0
0.45;4.359375;;;-15133.0;-2698.1749999999997;-4252.700000000001;-2517.5499999999997;616.065625;35.53125;450.0
0.5;4.84375;;;-15140.4;-2610.95;-4224.6;-2517.1;632.00625;27.612499999999997;500.0
0.55;5.328125;;;-15147.8;-2523.725;-4196.5;-2516.65;647.946875;19.693749999999994;550.0
0.6;5.8125;;;-15155.199999999999;-2436.5;-4168.400000000001;-2516.2;663.8875;11.774999999999991;600.0
0.65;6.296875;;;-15162.6;-2349.2749999999996;-4140.3;-2515.75;679.828125;3.8562499999999886;650.0
0.7;6.78125;;;-15170.0;-2262.05;-4112.200000000001;-2515.3;695.76875;-4.0625;700.0
0.75;7.265625;;;-15177.4;-2174.825;-4084.1000000000004;-2514.85;711.709375;-11.981250000000003;750.0
0.8;7.75;;;-15184.8;-2087.6;-4056.0;-2514.4;727.65;-19.900000000000006;800.0
0.85;8.234375;;;-15192.199999999999;-2000.375;-4027.9;-2513.95;743.590625;-27.81875000000001;850.0
0.9;8.71875;;;-15199.6;-1913.1499999999999;-3999.8;-2513.5;759.53125;-35.7375;900.0
0.95;9.203125;;;-15207.0;-1825.925;-3971.7000000000003;-2513.05;775.471875;-43.656250000000014;950.0
1.0;9.6875;;;-15214.4;-1738.6999999999998;-3943.6000000000004;-2512.6;791.4125;-51.575;1000.0
1.05;10.171875;;;-15221.8;-1651.475;-3915.5;-2512.15;807.353125;-59.49375000000002;1050.0
1.1;10.65625;;;-15229.199999999999;-1564.25;-3887.4;-2511.7;823.29375;-67.41250000000001;1100.0
1.15;11.140625;;;-15236.6;-1477.0249999999999;-3859.3;-2511.25;839.234375;-75.33125;1150.0
