time_s;id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
3.304;32.0;Khaloud;Scissors;16082.4;-4551.2;195.2;-2768.0;-1674.2;-109.2;3304.0
3.354;31.734375;;;16063.9;-4566.2125;113.62499999999999;-2767.95;-1654.759375;-111.603125;3354.0
3.404;31.46875;;;16045.4;-4581.224999999999;32.04999999999998;-2767.9;-1635.3187500000001;-114.00625000000001;3404.0
3.454;31.203125;;;16026.9;-4596.2375;-49.525000000000034;-2767.85;-1615.878125;-116.409375;3454.0
3.504;30.9375;;;16008.4;-4611.25;-131.10000000000002;-2767.8;-1596.4375;-118.8125;3504.0
3.554;30.671875;;;15989.9;-4626.2625;-212.675;-2767.75;-1576.996875;-121.215625;3554.0
3.604;30.40625;;;15971.4;-4641.275;-294.25000000000006;-2767.7;-1557.55625;-123.61875;3604.0
3.654;30.140625;;;15952.9;-4656.287499999999;-375.825;-2767.65;-1538.1156250000001;-126.02187500000001;3654.0
3.704;29.875;;;15934.4;-4671.3;-457.40000000000003;-2767.6;-1518.675;-128.425;3704.0
3.754;29.609375;;;15915.9;-4686.3125;-538.9750000000001;-2767.55;-1499.234375;-130.828125;3754.0
3.804;29.34375;;;15897.4;-4701.325;-620.55;-2767.5;-1479.79375;-133.23125;3804.0
3.854;29.078125;;;15878.9;-4716.3375;-702.125;-2767.45;-1460.353125;-135.634375;3854.0
3.904;28.8125;;;15860.4;-4731.349999999999;-783.7;-2767.4;-1440.9125;-138.0375;3904.0
3.954;28.546875;;;15841.9;-4746.3625;-865.2750000000001;-2767.35;-1421.471875;-140.440625;3954.0
4.004;28.28125;;;15823.4;-4761.375;-946.8499999999999;-2767.3;-1402.03125;-142.84375;4004.0
4.054;28.015625;;;15804.9;-4776.3875;-1028.425;-2767.25;-1382.590625;-145.246875;4054.0
4.104;27.75;;;15786.4;-4791.4;-1110.0;-2767.2;-1363.15;-147.65;4104.0
4.154;27.484375;;;15767.9;-4806.412499999999;-1191.575;-2767.15;-1343.709375;-150.05312500000002;4154.0
4.204;27.21875;;;15749.4;-4821.425;-1273.15;-2767.1;-1324.26875;-152.45625;4204.0
4.254;26.953125;;;15730.9;-4836.4375;-1354.725;-2767.05;-1304.828125;-154.859375;4254.0
4.304;26.6875;;;15712.4;-4851.45;-1436.3;-2767.0;-1285.3875;-157.2625;4304.0
4.354;26.421875;;;15693.9;-4866.4625;-1517.875;-2766.9500000000003;-1265.946875;-159.665625;4354.0
4.404;26.15625;;;15675.4;-4881.475;-1599.45;-2766.9;-1246.50625;-162.06875000000002;4404.0
4.454;25.890625;;;15656.9;-4896.4875;-1681.025;-2766.85;-1227.065625;-164.471875;4454.0
4.504;25.625;;;15638.4;-4911.5;-1762.6000000000001;-2766.8;-1207.625;-166.875;4504.0
4.554;25.359375;;;15619.9;-4926.5125;-1844.175;-2766.75;-1188.184375;-169.27812500000002;4554.0
4.604;25.09375;;;15601.4;-4941.525;-1925.7500000000002;-2766.7000000000003;-1168.74375;-171.68125;4604.0
4.654;24.828125;;;15582.9;-4956.5375;-2007.325;-2766.65;-1149.303125;-174.08437500000002;4654.0
4.704;24.5625;;;15564.4;-4971.55;-2088.9;-2766.6;-1129.8625000000002;-176.4875;4704.0
4.754;24.296875;;;15545.9;-4986.5625;-2170.4750000000004;-2766.55;-1110.421875;-178.890625;4754.0
4.804;24.03125;;;15527.4;-5001.575;-2252.05;-2766.5;-1090.98125;-181.29375;4804.0
4.854;23.765625;;;15508.9;-5016.5875;-2333.6250000000005;-2766.4500000000003;-1071.540625;-183.696875;4854.0
4.904;23.5;;;15490.4;-5031.6;-2415.2000000000003;-2766.4;-1052.1;-186.10000000000002;4904.0
4.954;23.234375;;;15471.9;-5046.6125;-2496.775;-2766.35;-1032.6593750000002;-188.503125;4954.0
5.004;22.96875;;;15453.4;-5061.625;-2578.3500000000004;-2766.3;-1013.21875;-190.90625;5004.0
5.054;22.703125;;;15434.9;-5076.6375;-2659.925;-2766.25;-993.778125;-193.309375;5054.0
5.104;22.4375;;;15416.4;-5091.65;-2741.5000000000005;-2766.2000000000003;-974.3375;-195.7125;5104.0
5.154;22.171875;;;15397.9;-5106.6625;-2823.0750000000003;-2766.15;-954.896875;-198.11562500000002;5154.0
5.204;21.90625;;;15379.4;-5121.675;-2904.65;-2766.1;-935.4562500000001;-200.51875;5204.0
5.254;21.640625;;;15360.9;-5136.6875;-2986.2250000000004;-2766.05;-916.015625;-202.921875;5254.0
5.304;21.375;;;15342.4;-5151.7;-3067.8;-2766.0;-896.575;-205.325;5304.0
5.354;21.109375;;;15323.9;-5166.7125;-3149.3750000000005;-2765.9500000000003;-877.134375;-207.728125;5354.0
5.404;20.84375;;;15305.4;-5181.725;-3230.9500000000003;-2765.9;-857.69375;-210.13125000000002;5404.0
5.454;20.578125;;;15286.9;-5196.7375;-3312.525;-2765.85;-838.2531250000001;-212.534375;5454.0
5.504;20.3125;;;15268.4;-5211.75;-3394.1000000000004;-2765.8;-818.8125;-214.9375;5504.0
5.554;20.046875;;;15249.9;-5226.7625;-3475.675;-2765.75;-799.371875;-217.34062500000002;5554.0
5.604;19.78125;;;15231.4;-5241.775;-3557.2500000000005;-2765.7000000000003;-779.93125;-219.74375;5604.0
5.654;19.515625;;;15212.9;-5256.7875;-3638.8250000000003;-2765.65;-760.490625;-222.14687500000002;5654.0
5.704;19.25;;;15194.4;-5271.8;-3720.4000000000005;-2765.6000000000004;-741.05;-224.55;5704.0
5.754;18.984375;;;15175.9;-5286.8125;-3801.9750000000004;-2765.55;-721.609375;-226.953125;5754.0
5.804;18.71875;;;15157.4;-5301.825;-3883.55;-2765.5;-702.16875;-229.35625000000002;5804.0
5.854;18.453125;;;15138.9;-5316.8375;-3965.125;-2765.4500000000003;-682.728125;-231.759375;5854.0
5.904;18.1875;;;15120.4;-5331.85;-4046.7000000000007;-2765.4;-663.2875;-234.16250000000002;5904.0
5.954;17.921875;;;15101.9;-5346.8625;-4128.275000000001;-2765.3500000000004;-643.846875;-236.565625;5954.0
6.004;17.65625;;;15083.4;-5361.875;-4209.85;-2765.3;-624.40625;-238.96875;6004.0
6.054;17.390625;;;15064.9;-5376.8875;-4291.425;-2765.25;-604.965625;-241.371875;6054.0
6.104;17.125;;;15046.4;-5391.9;-4373.0;-2765.2000000000003;-585.5250000000001;-243.77500000000003;6104.0
6.154;16.859375;;;15027.9;-5406.9125;-4454.575000000001;-2765.15;-566.0843749999999;-246.17812500000002;6154.0
6.204;16.59375;;;15009.4;-5421.925;-4536.150000000001;-2765.1000000000004;-546.64375;-248.58125;6204.0
6.254;16.328125;;;14990.9;-5436.9375;-4617.725;-2765.05;-527.203125;-250.984375;6254.0
6.304;16.0625;;;14972.4;-5451.95;-4699.3;-2765.0;-507.76250000000005;-253.3875;6304.0
6.354;15.796875;;;14953.9;-5466.9625;-4780.875;-2764.9500000000003;-488.3218750000001;-255.79062500000003;6354.0
6.404;15.53125;;;14935.4;-5481.975;-4862.450000000001;-2764.9;-468.8812499999999;-258.19375;6404.0
6.454;15.265625;;;14916.9;-5496.9875;-4944.025000000001;-2764.8500000000004;-449.44062499999995;-260.596875;6454.0
6.504;15.0;Khaloud;Scissors;14898.4;-5512.0;-5025.6;-2764.8;-430.0;-263.0;6504.0
6.554;15.0;;;14898.4;-5512.0;-5025.6;-2764.8;-430.0;-263.0;6504.0
6.604;15.0;;;14898.4;-5512.0;-5025.6;-2764.8;-430.0;-263.0;6504.0
6.654;15.0;;;14898.4;-5512.0;-5025.6;-2764.8;-430.0;-263.0;6504.0
6.704;15.0;;;14898.4;-5512.0;-5025.6;-2764.8;-430.0;-263.0;6504.0
6.754;15.0;;;14898.4;-5512.0;-5025.6;-2764.8;-430.0;-263.0;6504.0
6.804;15.0;;;14898.4;-5512.0;-5025.6;-2764.8;-430.0;-263.0;6504.0
6.854;15.0;;;14898.4;-5512.0;-5025.6;-2764.8;-430.0;-263.0;6504.0
6.904;15.0;;;14898.4;-5512.0;-5025.6;-2764.8;-430.0;-263.0;6504.0
6.954;15.0;;;14898.4;-5512.0;-5025.6;-2764.8;-430.0;-263.0;6504.0
7.004;15.0;;;14898.4;-5512.0;-5025.6;-2764.8;-430.0;-263.0;6504.0
7.054;15.0;;;14898.4;-5512.0;-5025.6;-2764.8;-430.0;-263.0;6504.0
7.104;15.0;;;14898.4;-5512.0;-5025.6;-2764.8;-430.0;-263.0;6504.0
7.154;15.0;;;14898.4;-5512.0;-5025.6;-2764.8;-430.0;-263.0;6504.0
7.204;15.0;;;14898.4;-5512.0;-5025.6;-2764.8;-430.0;-263.0;6504.0
7.254;15.0;;;14898.4;-5512.0;-5025.6;-2764.8;-430.0;-263.0;6504.0
7.304;15.0;;;14898.4;-5512.0;-5025.6;-2764.8;-430.0;-263.0;6504.0
7.354;15.0;;;14898.4;-5512.0;-5025.6;-2764.8;-430.0;-263.0;6504.0
7.404;15.0;;;14898.4;-5512.0;-5025.6;-2764.8;-430.0;-263.0;6504.0
7.454;15.0;;;14898.4;-5512.0;-5025.6;-2764.8;-430.0;-263.0;6504.0
7.504;15.0;;;14898.4;-5512.0;-5025.6;-2764.8;-430.0;-263.0;6504.0
7.554;15.0;;;14898.4;-5512.0;-5025.6;-2764.8;-430.0;-263.0;6504.0
7.604;15.0;;;14898.4;-5512.0;-5025.6;-2764.8;-430.0;-263.0;6504.0
7.654;15.0;;;14898.4;-5512.0;-5025.6;-2764.8;-430.0;-263.0;6504.0
7.704;15.0;;;14898.4;-5512.0;-5025.6;-2764.8;-430.0;-263.0;6504.0
7.754;15.0;;;14898.4;-5512.0;-5025.6;-2764.8;-430.0;-263.0;6504.0
7.804;15.0;;;14898.4;-5512.0;-5025.6;-2764.8;-430.0;-263.0;6504.0
7.854;15.0;;;14898.4;-5512.0;-5025.6;-2764.8;-430.0;-263.0;6504.0
7.904;15.0;;;14898.4;-5512.0;-5025.6;-2764.8;-430.0;-263.0;6504.0
7.954;15.0;;;14898.4;-5512.0;-5025.6;-2764.8;-430.0;-263.0;6504.0
8.004;15.0;;;14898.4;-5512.0;-5025.6;-2764.8;-430.0;-263.0;6504.0
