id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Khaloud;Scissors;16632.0;-1964.0;1668.0;-2832.0;-1257.0;-147.0;0
1;Khaloud;Scissors;16440.0;-1852.0;2412.0;-2848.0;-2712.0;275.0;104
2;Khaloud;Scissors;16104.0;-1992.0;2008.0;-2848.0;-4535.0;62.0;207
3;Khaloud;Scissors;17236.0;-1732.0;1272.0;-2880.0;-5404.0;492.0;310
4;Khaloud;Scissors;16404.0;-1780.0;1288.0;-2864.0;-6012.0;424.0;413
5;Khaloud;Scissors;16584.0;-1936.0;-800.0;-2848.0;-5656.0;-576.0;516
6;Khaloud;Scissors;16492.0;-1960.0;-1268.0;-2848.0;-5148.0;-964.0;620
7;Khaloud;Scissors;16948.0;-1780.0;-1744.0;-2832.0;-4359.0;-1295.0;723
8;Khaloud;Scissors;17736.0;-1696.0;-3576.0;-2848.0;-2647.0;-680.0;826
9;Khaloud;Scissors;16940.0;-1596.0;-4076.0;-2832.0;-379.0;64.0;929
10;Khaloud;Scissors;15336.0;-1272.0;-2812.0;-2848.0;1144.0;-90.0;1032
11;Khaloud;Scissors;15192.0;-756.0;-3756.0;-2864.0;2908.0;-344.0;1136
12;Khaloud;Scissors;16828.0;244.0;-3076.0;-2832.0;5513.0;-1314.0;1238
13;Khaloud;Scissors;16568.0;1464.0;-292.0;-2864.0;5435.0;-1244.0;1342
14;Khaloud;Scissors;18856.0;2028.0;-2472.0;-2864.0;5905.0;-844.0;1445
15;Khaloud;Scissors;19512.0;3404.0;1692.0;-2848.0;4349.0;1264.0;1548
16;Khaloud;Scissors;17364.0;2976.0;1816.0;-2848.0;2767.0;123.0;1651
17;Khaloud;Scissors;18232.0;3244.0;2952.0;-2816.0;-2298.0;-65.0;1754
18;Khaloud;Scissors;19156.0;3412.0;1116.0;-2848.0;-4074.0;-1090.0;1858
19;Khaloud;Scissors;16332.0;2964.0;2524.0;-2880.0;-7529.0;-2296.0;1961
20;Khaloud;Scissors;17168.0;2372.0;-3160.0;-2832.0;-9390.0;-537.0;2065
21;Khaloud;Scissors;15860.0;2044.0;-4592.0;-2864.0;-6951.0;-1623.0;2167
22;Khaloud;Scissors;16160.0;2208.0;-6648.0;-2816.0;-4936.0;-1078.0;2270
23;Khaloud;Scissors;17580.0;2272.0;-5924.0;-2816.0;-2469.0;-449.0;2374
24;Khaloud;Scissors;17088.0;2088.0;-3516.0;-2848.0;-826.0;-98.0;2477
25;Khaloud;Scissors;17260.0;2360.0;-2600.0;-2832.0;-907.0;166.0;2580
