id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Khaloud;Avada Kedavra;-7432.0;-9960.0;-14044.0;-3056.0;462.0;147.0;0
1;Khaloud;Avada Kedavra;-6444.0;-8004.0;-15468.0;-3056.0;6825.0;2913.0;103
2;Khaloud;Avada Kedavra;-7504.0;-4864.0;-13068.0;-3104.0;12742.0;2337.0;206
3;Khaloud;Avada Kedavra;-13508.0;-2096.0;-4288.0;-3104.0;16150.0;2130.0;309
4;Khaloud;Avada Kedavra;-18208.0;-3408.0;5740.0;-3056.0;11187.0;2266.0;412
5;Khaloud;Avada Kedavra;-19036.0;-4328.0;10228.0;-3072.0;-807.0;3594.0;516
6;Khaloud;Avada Kedavra;-19976.0;-2980.0;2972.0;-3072.0;-10381.0;475.0;619
7;Khaloud;Avada Kedavra;-18900.0;-1920.0;-848.0;-3040.0;-17810.0;-1468.0;722
8;Khaloud;Avada Kedavra;-10184.0;-1208.0;-10112.0;-3088.0;-21146.0;-7023.0;825
9;Khaloud;Avada Kedavra;-7872.0;-3584.0;-23708.0;-3088.0;-9714.0;-1849.0;929
10;Khaloud;Avada Kedavra;-11940.0;-3276.0;-24296.0;-3056.0;3379.0;589.0;1032
11;Khaloud;Avada Kedavra;-14588.0;-996.0;-14136.0;-3056.0;16309.0;2373.0;1135
12;Khaloud;Avada Kedavra;-16528.0;-2776.0;3436.0;-3040.0;16015.0;4449.0;1239
13;Khaloud;Avada Kedavra;-17420.0;-3892.0;-1220.0;-3040.0;4957.0;3172.0;1341
14;Khaloud;Avada Kedavra;-17144.0;-4320.0;-2188.0;-3072.0;-423.0;302.0;1445
15;Khaloud;Avada Kedavra;-14668.0;-4240.0;-5456.0;-3040.0;-827.0;-914.0;1548
