id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Khaloud;Avada Kedavra;-8072.0;-8548.0;-16272.0;-3088.0;1256.0;355.0;0
1;Khaloud;Avada Kedavra;-8376.0;-5364.0;-17556.0;-3040.0;9486.0;4505.0;103
2;Khaloud;Avada Kedavra;-10204.0;-2656.0;-9256.0;-3072.0;16200.0;3135.0;205
3;Khaloud;Avada Kedavra;-15032.0;-3468.0;5236.0;-3072.0;15689.0;2947.0;309
4;Khaloud;Avada Kedavra;-16216.0;-6512.0;8020.0;-3040.0;3089.0;945.0;412
5;Khaloud;Avada Kedavra;-22068.0;-3904.0;10256.0;-3056.0;-7155.0;2958.0;516
6;Khaloud;Avada Kedavra;-16944.0;-1928.0;2804.0;-3056.0;-13103.0;-424.0;619
7;Khaloud;Avada Kedavra;-16044.0;-1696.0;-3204.0;-3072.0;-18550.0;-2186.0;722
8;Khaloud;Avada Kedavra;-11088.0;-2040.0;-20848.0;-3072.0;-17590.0;-3043.0;825
9;Khaloud;Avada Kedavra;-13776.0;-2624.0;-24172.0;-3040.0;-2230.0;469.0;928
10;Khaloud;Avada Kedavra;-11360.0;-1076.0;-20392.0;-3072.0;11304.0;1120.0;1032
11;Khaloud;Avada Kedavra;-10888.0;236.0;-7460.0;-3072.0;19229.0;1476.0;1135
12;Khaloud;Avada Kedavra;-20640.0;-1720.0;11320.0;-3056.0;10901.0;4971.0;1238
13;Khaloud;Avada Kedavra;-16284.0;-2832.0;-2108.0;-3024.0;2383.0;-152.0;1341
14;Khaloud;Avada Kedavra;-16912.0;-3700.0;-3972.0;-3056.0;-1679.0;-297.0;1444
