id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Khaloud;Slash;10864.0;-11164.0;-7520.0;-2816.0;-3852.0;1599.0;0
1;Khaloud;Slash;32767.0;5836.0;-20456.0;-2800.0;764.0;8575.0;103
2;Khaloud;Slash;-32768.0;25032.0;21440.0;-2800.0;19413.0;-25811.0;207
3;Khaloud;Slash;-5324.0;-9372.0;2748.0;-2816.0;-4299.0;5225.0;309
4;Khaloud;Slash;-14496.0;-10392.0;-4836.0;-2800.0;-1307.0;626.0;412
5;Khaloud;Slash;-12528.0;-8876.0;-2848.0;-2784.0;-516.0;-1745.0;516
6;Khaloud;Slash;-13828.0;-8516.0;-2868.0;-2800.0;-1154.0;-615.0;619
