id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Khaloud;Avada Kedavra;-9380.0;-10180.0;-9052.0;-3104.0;-901.0;-1231.0;0
1;Khaloud;Avada Kedavra;-11296.0;-10200.0;-7960.0;-3104.0;-1488.0;-2360.0;103
2;Khaloud;Avada Kedavra;-12456.0;-10548.0;-6992.0;-3088.0;-4875.0;-585.0;206
3;Khaloud;Avada Kedavra;-9620.0;-10108.0;-9916.0;-3088.0;-8579.0;-2560.0;309
4;Khaloud;Avada Kedavra;9900.0;-7384.0;-19432.0;-3088.0;1.0;-3269.0;413
5;Khaloud;Avada Kedavra;-5384.0;-2824.0;-25200.0;-3088.0;10517.0;5658.0;516
6;Khaloud;Avada Kedavra;-12696.0;-4360.0;-3280.0;-3088.0;13329.0;5128.0;620
7;Khaloud;Avada Kedavra;-20456.0;-6376.0;1800.0;-3088.0;4758.0;2768.0;723
8;Khaloud;Avada Kedavra;-20864.0;-5196.0;2140.0;-3072.0;-5006.0;-731.0;826
9;Khaloud;Avada Kedavra;-17272.0;-3008.0;-2696.0;-3104.0;-14794.0;-2360.0;929
10;Khaloud;Avada Kedavra;-14312.0;-2720.0;-11524.0;-3120.0;-17989.0;-7889.0;1032
11;Khaloud;Avada Kedavra;-5624.0;-4192.0;-23940.0;-3072.0;-7627.0;-5923.0;1136
12;Khaloud;Avada Kedavra;-7168.0;-4988.0;-19732.0;-3072.0;2981.0;-1197.0;1239
13;Khaloud;Avada Kedavra;-10636.0;-1396.0;-18868.0;-3072.0;14311.0;6604.0;1343
14;Khaloud;Avada Kedavra;-22200.0;-2488.0;1360.0;-3056.0;15664.0;-627.0;1446
15;Khaloud;Avada Kedavra;-12876.0;-4700.0;2816.0;-3120.0;1046.0;3355.0;1549
16;Khaloud;Avada Kedavra;-15848.0;-4908.0;-8996.0;-3088.0;-2183.0;2284.0;1652
17;Khaloud;Avada Kedavra;-13828.0;-5224.0;-9460.0;-3088.0;-1507.0;-738.0;1755
