id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Khaloud;Scissor;-15556.0;-1692.0;-1496.0;-2512.0;362.0;385.0;0
1;Khaloud;Scissor;-15584.0;-1768.0;-1580.0;-2528.0;760.0;184.0;103
2;Khaloud;Scissor;-15316.0;-1716.0;-1332.0;-2512.0;2037.0;708.0;207
3;Khaloud;Scissor;-14644.0;-1588.0;-2960.0;-2528.0;2608.0;12.0;310
4;Khaloud;Scissor;-16748.0;-1232.0;-1292.0;-2544.0;4009.0;801.0;412
5;Khaloud;Scissor;-15656.0;-1212.0;-1444.0;-2464.0;3732.0;860.0;516
6;Khaloud;Scissor;-14532.0;-892.0;-564.0;-2496.0;4107.0;-164.0;619
7;Khaloud;Scissor;-16420.0;-724.0;112.0;-2544.0;3758.0;-311.0;723
8;Khaloud;Scissor;-16196.0;-524.0;-572.0;-2544.0;3345.0;667.0;826
9;Khaloud;Scissor;-15616.0;-576.0;-476.0;-2528.0;3465.0;611.0;929
10;Khaloud;Scissor;-16312.0;-608.0;-304.0;-2512.0;3075.0;211.0;1032
11;Khaloud;Scissor;-15316.0;-804.0;544.0;-2560.0;2217.0;46.0;1135
12;Khaloud;Scissor;-14864.0;-808.0;-132.0;-2512.0;1270.0;-942.0;1239
13;Khaloud;Scissor;-15852.0;-996.0;1168.0;-2528.0;384.0;-917.0;1341
14;Khaloud;Scissor;-15612.0;-1028.0;528.0;-2544.0;-919.0;-156.0;1445
15;Khaloud;Scissor;-14136.0;-580.0;1000.0;-2528.0;-1504.0;-194.0;1548
16;Khaloud;Scissor;-14364.0;-444.0;1224.0;-2528.0;-2214.0;151.0;1652
17;Khaloud;Scissor;-14876.0;-156.0;1556.0;-2544.0;-3974.0;72.0;1754
18;Khaloud;Scissor;-15884.0;448.0;336.0;-2496.0;-5067.0;171.0;1857
19;Khaloud;Scissor;-16732.0;572.0;920.0;-2512.0;-6958.0;-1380.0;1961
20;Khaloud;Scissor;-14284.0;824.0;-2280.0;-2496.0;-5829.0;-1102.0;2064
21;Khaloud;Scissor;-15624.0;1120.0;1564.0;-2528.0;-4669.0;-46.0;2168
22;Khaloud;Scissor;-14412.0;980.0;-248.0;-2512.0;-5564.0;-876.0;2270
23;Khaloud;Scissor;-16220.0;1352.0;-220.0;-2528.0;-4474.0;-150.0;2373
24;Khaloud;Scissor;-16396.0;1300.0;-264.0;-2512.0;-3644.0;1478.0;2477
25;Khaloud;Scissor;-16068.0;1492.0;-1220.0;-2528.0;-3203.0;1037.0;2580
26;Khaloud;Scissor;-15816.0;1392.0;-1196.0;-2528.0;-1482.0;881.0;2684
27;Khaloud;Scissor;-15624.0;1760.0;-1096.0;-2512.0;-1073.0;315.0;2786
28;Khaloud;Scissor;-16040.0;1748.0;-2240.0;-2528.0;507.0;345.0;2890
29;Khaloud;Scissor;-15972.0;1868.0;-2024.0;-2512.0;2119.0;593.0;2993
30;Khaloud;Scissor;-15304.0;1764.0;-860.0;-2528.0;3408.0;704.0;3096
31;Khaloud;Scissor;-15344.0;1352.0;-452.0;-2512.0;3508.0;895.0;3199
32;Khaloud;Scissor;-16612.0;1804.0;-916.0;-2528.0;4049.0;1286.0;3302
33;Khaloud;Scissor;-15480.0;1708.0;-1012.0;-2528.0;3216.0;1622.0;3406
34;Khaloud;Scissor;-15612.0;1940.0;-644.0;-2528.0;2733.0;-661.0;3509
35;Khaloud;Scissor;-16216.0;2272.0;-1356.0;-2528.0;2678.0;-1075.0;3612
36;Khaloud;Scissor;-15816.0;1964.0;576.0;-2528.0;1746.0;-790.0;3715
37;Khaloud;Scissor;-15732.0;2012.0;212.0;-2544.0;424.0;-369.0;3818
38;Khaloud;Scissor;-15508.0;1812.0;328.0;-2528.0;-285.0;455.0;3922
