id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Khaloud;Scissor;-15204.0;-2808.0;-4032.0;-2512.0;-659.0;-138.0;0
1;Khaloud;Scissor;-14592.0;-2940.0;-3984.0;-2496.0;-67.0;109.0;103
2;Khaloud;Scissor;-14856.0;-2892.0;-5072.0;-2528.0;840.0;-81.0;206
3;Khaloud;Scissor;-15800.0;-3004.0;-6084.0;-2496.0;2572.0;1673.0;309
4;Khaloud;Scissor;-14004.0;-3352.0;-5864.0;-2496.0;3987.0;914.0;412
5;Khaloud;Scissor;-14836.0;-2808.0;-3764.0;-2496.0;4703.0;1453.0;516
6;Khaloud;Scissor;-14932.0;-2776.0;-3420.0;-2496.0;5264.0;1060.0;619
7;Khaloud;Scissor;-15152.0;-2548.0;-2816.0;-2496.0;4667.0;11.0;723
8;Khaloud;Scissor;-15352.0;-2260.0;-1476.0;-2528.0;3812.0;-455.0;825
9;Khaloud;Scissor;-15864.0;-2376.0;208.0;-2496.0;1601.0;-222.0;928
10;Khaloud;Scissor;-15560.0;-2392.0;-1432.0;-2512.0;-634.0;446.0;1032
11;Khaloud;Scissor;-15824.0;-2456.0;-3100.0;-2480.0;-1029.0;140.0;1135
12;Khaloud;Scissor;-15888.0;-2516.0;-3112.0;-2480.0;-1405.0;10.0;1239
13;Khaloud;Scissor;-15156.0;-2616.0;-2696.0;-2512.0;-1659.0;87.0;1342
14;Khaloud;Scissor;-14412.0;-2180.0;-2020.0;-2512.0;-2577.0;-66.0;1445
15;Khaloud;Scissor;-14556.0;-2236.0;-912.0;-2512.0;-3525.0;973.0;1548
16;Khaloud;Scissor;-13628.0;-1816.0;-3048.0;-2528.0;-6019.0;1237.0;1651
17;Khaloud;Scissor;-14924.0;-1640.0;-3420.0;-2512.0;-5324.0;-799.0;1755
18;Khaloud;Scissor;-16120.0;-1228.0;-4480.0;-2512.0;-6478.0;1383.0;1858
19;Khaloud;Scissor;-15896.0;-324.0;-6776.0;-2512.0;-5494.0;802.0;1962
20;Khaloud;Scissor;-16080.0;-264.0;-5836.0;-2496.0;-3154.0;575.0;2065
21;Khaloud;Scissor;-16564.0;140.0;-5592.0;-2528.0;-2815.0;130.0;2168
22;Khaloud;Scissor;-16060.0;336.0;-5664.0;-2496.0;-1363.0;327.0;2271
23;Khaloud;Scissor;-15352.0;232.0;-5444.0;-2528.0;-1061.0;-40.0;2374
24;Khaloud;Scissor;-14940.0;228.0;-5028.0;-2528.0;-448.0;638.0;2478
25;Khaloud;Scissor;-15444.0;172.0;-7088.0;-2528.0;805.0;794.0;2581
26;Khaloud;Scissor;-14916.0;-20.0;-7012.0;-2512.0;2806.0;194.0;2684
27;Khaloud;Scissor;-14860.0;-84.0;-5584.0;-2512.0;3281.0;302.0;2787
28;Khaloud;Scissor;-13860.0;-240.0;-4916.0;-2496.0;3722.0;-165.0;2890
29;Khaloud;Scissor;-14756.0;52.0;-4260.0;-2496.0;3273.0;-848.0;2994
30;Khaloud;Scissor;-15444.0;444.0;-3124.0;-2496.0;3255.0;-759.0;3097
31;Khaloud;Scissor;-15964.0;520.0;-3632.0;-2528.0;1465.0;-1063.0;3200
32;Khaloud;Scissor;-15812.0;868.0;-4264.0;-2464.0;1804.0;-497.0;3303
33;Khaloud;Scissor;-15848.0;580.0;-3168.0;-2512.0;700.0;-463.0;3407
34;Khaloud;Scissor;-15676.0;588.0;-3240.0;-2512.0;-305.0;93.0;3510
35;Khaloud;Scissor;-15176.0;632.0;-3904.0;-2528.0;-733.0;-39.0;3613
