time_s;id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0.0;0.0;Khaloud;Paper;16866.4;1299.2;-486.4;-2995.2;-2193.8;71.0;0.0
0.05;0.48484848484848486;;;16885.648484848487;1373.3818181818183;-539.5636363636363;-2995.490909090909;-2267.2909090909093;46.8;50.0
0.1;0.9696969696969697;;;16904.896969696973;1447.5636363636363;-592.7272727272727;-2995.781818181818;-2340.7818181818184;22.6;100.0
0.15;1.4545454545454546;;;16924.145454545454;1521.7454545454545;-645.8909090909091;-2996.072727272727;-2414.2727272727275;-1.5999999999999943;150.0
0.2;1.9393939393939394;;;16943.39393939394;1595.9272727272728;-699.0545454545454;-2996.363636363636;-2487.7636363636366;-25.799999999999997;200.0
0.25;2.4242424242424243;;;16962.642424242425;1670.109090909091;-752.2181818181818;-2996.6545454545453;-2561.2545454545457;-50.0;250.0
0.3;2.909090909090909;;;16981.89090909091;1744.2909090909093;-805.3818181818182;-2996.9454545454546;-2634.745454545455;-74.19999999999999;300.0
0.35;3.393939393939394;;;17001.139393939397;1818.4727272727273;-858.5454545454545;-2997.2363636363634;-2708.236363636364;-98.4;350.0
0.4;3.878787878787879;;;17020.38787878788;1892.6545454545455;-911.709090909091;-2997.5272727272727;-2781.727272727273;-122.6;400.0
0.45;4.363636363636363;;;17039.636363636364;1966.8363636363638;-964.8727272727273;-2997.8181818181815;-2855.218181818182;-146.79999999999998;450.0
0.5;4.848484848484849;;;17058.88484848485;2041.0181818181818;-1018.0363636363636;-2998.109090909091;-2928.709090909091;-171.0;500.0
0.55;5.333333333333334;;;17078.133333333335;2115.2;-1071.1999999999998;-2998.4;-3002.2000000000003;-195.2;550.0
0.6;5.818181818181818;;;17097.381818181817;2189.3818181818183;-1124.3636363636365;-2998.690909090909;-3075.6909090909094;-219.39999999999998;600.0
0.65;6.303030303030303;;;17116.630303030302;2263.5636363636368;-1177.5272727272727;-2998.981818181818;-3149.181818181818;-243.59999999999997;650.0
0.7;6.787878787878788;;;17135.878787878788;2337.745454545455;-1230.690909090909;-2999.272727272727;-3222.6727272727276;-267.8;700.0
0.75;7.272727272727273;;;17155.127272727274;2411.927272727273;-1283.8545454545456;-2999.5636363636363;-3296.163636363636;-292.0;750.0
0.8;7.757575757575758;;;17174.37575757576;2486.109090909091;-1337.0181818181818;-2999.8545454545456;-3369.6545454545458;-316.2;800.0
0.85;8.242424242424242;;;17193.62424242424;2560.2909090909093;-1390.181818181818;-3000.1454545454544;-3443.1454545454544;-340.4;850.0
0.9;8.727272727272727;;;17212.872727272726;2634.4727272727278;-1443.3454545454547;-3000.4363636363637;-3516.636363636364;-364.59999999999997;900.0
0.95;9.212121212121213;;;17232.121212121212;2708.6545454545458;-1496.509090909091;-3000.727272727273;-3590.1272727272726;-388.8;950.0
1.0;9.696969696969697;;;17251.369696969698;2782.836363636364;-1549.6727272727271;-3001.018181818182;-3663.618181818182;-413.0;1000.0
1.05;10.181818181818182;;;17270.618181818183;2857.018181818182;-1602.8363636363638;-3001.309090909091;-3737.109090909091;-437.2;1050.0
1.1;10.666666666666668;;;17289.866666666665;2931.2;-1656.0;-3001.6;-3810.6000000000004;-461.4;1100.0
1.15;11.151515151515152;;;17309.11515151515;3005.3818181818183;-1709.1636363636362;-3001.890909090909;-3884.090909090909;-485.6;1150.0
1.2;11.636363636363637;;;17328.363636363636;3079.5636363636368;-1762.3272727272729;-3002.1818181818185;-3957.581818181818;-509.79999999999995;1200.0
1.25;12.121212121212121;;;17347.61212121212;3153.745454545455;-1815.490909090909;-3002.4727272727273;-4031.072727272727;-534.0;1250.0
1.3;12.606060606060606;;;17366.860606060603;3227.927272727273;-1868.6545454545453;-3002.7636363636366;-4104.563636363637;-558.1999999999999;1300.0
1.35;13.090909090909092;;;17386.10909090909;3302.109090909091;-1921.818181818182;-3003.0545454545454;-4178.054545454545;-582.4;1350.0
1.4;13.575757575757576;;;17405.357575757575;3376.290909090909;-1974.9818181818182;-3003.3454545454547;-4251.545454545454;-606.6;1400.0
1.45;14.06060606060606;;;17424.60606060606;3450.4727272727278;-2028.1454545454544;-3003.636363636364;-4325.036363636364;-630.8;1450.0
1.5;14.545454545454547;;;17443.854545454546;3524.6545454545458;-2081.309090909091;-3003.927272727273;-4398.527272727273;-655.0;1500.0
1.55;15.030303030303031;;;17463.103030303027;3598.836363636364;-2134.4727272727273;-3004.218181818182;-4472.018181818182;-679.1999999999999;1550.0
1.6;15.515151515151516;;;17482.351515151513;3673.018181818182;-2187.6363636363635;-3004.509090909091;-4545.50909090909;-703.4;1600.0
1.65;16.0;Khaloud;Paper;17501.6;3747.2;-2240.8;-3004.8;-4619.0;-727.6;1650.0
1.7;16.0;;;17501.6;3747.2;-2240.8;-3004.8;-4619.0;-727.6;1650.0
1.75;16.0;;;17501.6;3747.2;-2240.8;-3004.8;-4619.0;-727.6;1650.0
