id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Ziad;Paper;-12788.0;180.0;-11612.0;-2432.0;-1614.0;1192.0;0
1;Ziad;Paper;-11552.0;696.0;-12304.0;-2400.0;-1302.0;1475.0;103
2;Ziad;Paper;-13208.0;1224.0;-13164.0;-2448.0;-245.0;-2668.0;205
3;Ziad;Paper;-11808.0;2196.0;-11792.0;-2416.0;-124.0;-1123.0;309
4;Ziad;Paper;-13232.0;2608.0;-10760.0;-2416.0;-1045.0;-366.0;412
5;Ziad;Paper;-13596.0;4144.0;-10920.0;-2432.0;-1113.0;-3508.0;516
6;Ziad;Paper;-13396.0;3608.0;-10816.0;-2432.0;529.0;-2147.0;619
7;Ziad;Paper;-13272.0;3636.0;-10196.0;-2400.0;-703.0;958.0;721
8;Ziad;Paper;-13912.0;3768.0;-8444.0;-2432.0;373.0;-209.0;825
9;Ziad;Paper;-13088.0;3560.0;-10628.0;-2448.0;-266.0;248.0;928
10;Ziad;Paper;-11612.0;3200.0;-9896.0;-2400.0;-710.0;463.0;1032
