id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Ziad;Paper;-3496.0;-8660.0;-13876.0;-3664.0;-1102.0;260.0;0
1;Ziad;Paper;-2916.0;-8144.0;-14932.0;-3632.0;-1482.0;74.0;104
2;Ziad;Paper;4080.0;-4344.0;-14664.0;-3648.0;-2432.0;-1061.0;207
3;Ziad;Paper;10980.0;432.0;-16236.0;-3680.0;-2048.0;2998.0;311
4;Ziad;Paper;-9304.0;4448.0;-11176.0;-3632.0;-5937.0;1413.0;414
5;Ziad;Paper;-22592.0;1676.0;-19040.0;-3664.0;-3521.0;-58.0;516
6;Ziad;Paper;-18760.0;284.0;-15056.0;-3648.0;-2402.0;598.0;620
7;Ziad;Paper;-9616.0;2104.0;-15724.0;-3648.0;-2233.0;-824.0;723
8;Ziad;Paper;-10008.0;1932.0;-15292.0;-3664.0;-720.0;79.0;827
9;Ziad;Paper;-6416.0;1884.0;-15916.0;-3664.0;-701.0;227.0;929
10;Ziad;Paper;-9024.0;940.0;-14300.0;-3664.0;-749.0;87.0;1033
11;Ziad;Paper;-8148.0;1492.0;-15400.0;-3632.0;-615.0;80.0;1136
