id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Khaloud;Rock;17068.0;-3136.0;-2124.0;-2816.0;-2633.0;-609.0;0
1;Khaloud;Rock;19196.0;-3924.0;-4776.0;-2832.0;-3281.0;61.0;102
2;Khaloud;Rock;18492.0;-4156.0;-5712.0;-2832.0;-1639.0;227.0;205
3;Khaloud;Rock;16208.0;-4736.0;-9156.0;-2816.0;1540.0;43.0;309
4;Khaloud;Rock;12164.0;-4600.0;-4672.0;-2816.0;5540.0;-2085.0;412
5;Khaloud;Rock;12656.0;-4924.0;-3364.0;-2832.0;4746.0;29.0;515
6;Khaloud;Rock;13364.0;-3656.0;1604.0;-2816.0;2539.0;-1399.0;618
7;Khaloud;Rock;15388.0;-3692.0;-784.0;-2832.0;-735.0;112.0;722
8;Khaloud;Rock;17788.0;-2956.0;-820.0;-2832.0;-2897.0;841.0;825
9;Khaloud;Rock;18684.0;-2312.0;-1312.0;-2816.0;-4538.0;129.0;927
10;Khaloud;Rock;20432.0;-908.0;-1712.0;-2816.0;-7101.0;-1211.0;1031
11;Khaloud;Rock;21156.0;-1440.0;-6540.0;-2832.0;-6996.0;-1650.0;1134
12;Khaloud;Rock;19452.0;-2320.0;-8388.0;-2816.0;-3830.0;-390.0;1238
13;Khaloud;Rock;17776.0;-2856.0;-7952.0;-2800.0;-150.0;-436.0;1341
14;Khaloud;Rock;15952.0;-3720.0;-7288.0;-2816.0;2210.0;304.0;1443
15;Khaloud;Rock;12676.0;-5188.0;-6236.0;-2864.0;3966.0;544.0;1547
16;Khaloud;Rock;11928.0;-5244.0;-5248.0;-2848.0;5807.0;532.0;1650
17;Khaloud;Rock;11712.0;-5820.0;-2228.0;-2816.0;5684.0;470.0;1754
18;Khaloud;Rock;13540.0;-5188.0;2052.0;-2800.0;3544.0;-1354.0;1856
19;Khaloud;Rock;14184.0;-4792.0;12.0;-2816.0;778.0;-1700.0;1960
20;Khaloud;Rock;15196.0;-4260.0;-964.0;-2816.0;-1384.0;-812.0;2063
21;Khaloud;Rock;16356.0;-3548.0;-524.0;-2832.0;-2817.0;-1678.0;2166
22;Khaloud;Rock;18672.0;-2080.0;-3640.0;-2784.0;-4383.0;-896.0;2269
23;Khaloud;Rock;18652.0;-1364.0;-5040.0;-2816.0;-2933.0;-697.0;2372
24;Khaloud;Rock;17472.0;-288.0;-4156.0;-2832.0;-2464.0;-655.0;2476
25;Khaloud;Rock;18704.0;16.0;-5132.0;-2816.0;-1795.0;-39.0;2579
26;Khaloud;Rock;18540.0;616.0;-3752.0;-2816.0;-1446.0;-278.0;2681
27;Khaloud;Rock;17788.0;216.0;-4732.0;-2800.0;-771.0;-27.0;2785
