id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Khaloud;Rock;16920.0;-2624.0;-2524.0;-2864.0;-848.0;-100.0;0
1;Khaloud;Rock;15940.0;-2784.0;-1364.0;-2816.0;-1296.0;-416.0;103
2;Khaloud;Rock;17840.0;-2532.0;-1160.0;-2848.0;-3587.0;-197.0;207
3;Khaloud;Rock;19592.0;-2764.0;-4864.0;-2832.0;-3544.0;400.0;310
4;Khaloud;Rock;17524.0;-3044.0;-7020.0;-2800.0;326.0;21.0;412
5;Khaloud;Rock;13464.0;-3464.0;-4204.0;-2832.0;2867.0;198.0;516
6;Khaloud;Rock;13576.0;-3616.0;-2756.0;-2784.0;2517.0;159.0;619
7;Khaloud;Rock;14344.0;-3376.0;-636.0;-2816.0;2087.0;-1360.0;723
8;Khaloud;Rock;16560.0;-3380.0;-1772.0;-2848.0;-730.0;-1064.0;825
9;Khaloud;Rock;16488.0;-2604.0;-668.0;-2800.0;264.0;-1313.0;929
10;Khaloud;Rock;17440.0;-1900.0;-1012.0;-2832.0;-2974.0;-100.0;1032
11;Khaloud;Rock;17824.0;-1236.0;-612.0;-2816.0;-3589.0;-1361.0;1135
12;Khaloud;Rock;19972.0;-204.0;-2120.0;-2800.0;-5813.0;-957.0;1238
13;Khaloud;Rock;19476.0;-968.0;-6076.0;-2832.0;-5110.0;-1243.0;1341
14;Khaloud;Rock;18136.0;-1300.0;-7132.0;-2848.0;-2218.0;-897.0;1445
15;Khaloud;Rock;17336.0;-1368.0;-6552.0;-2800.0;-142.0;-1042.0;1548
16;Khaloud;Rock;15992.0;-2824.0;-6632.0;-2816.0;2494.0;-411.0;1650
17;Khaloud;Rock;13880.0;-3372.0;-5000.0;-2800.0;4552.0;903.0;1754
18;Khaloud;Rock;12344.0;-4000.0;-3476.0;-2832.0;4324.0;767.0;1857
19;Khaloud;Rock;13320.0;-3948.0;-396.0;-2848.0;3209.0;-248.0;1961
20;Khaloud;Rock;15500.0;-3332.0;-1444.0;-2832.0;517.0;-727.0;2064
21;Khaloud;Rock;15732.0;-3020.0;-1088.0;-2800.0;-680.0;-165.0;2167
22;Khaloud;Rock;16232.0;-1872.0;-1904.0;-2816.0;-4053.0;536.0;2270
23;Khaloud;Rock;18008.0;-864.0;-4148.0;-2832.0;-3255.0;394.0;2373
24;Khaloud;Rock;17368.0;-628.0;-4780.0;-2816.0;-877.0;-233.0;2477
25;Khaloud;Rock;18436.0;704.0;-4192.0;-2848.0;-727.0;310.0;2579
26;Khaloud;Rock;19164.0;1300.0;-3672.0;-2800.0;-1412.0;-1042.0;2683
27;Khaloud;Rock;17556.0;476.0;-4112.0;-2816.0;-411.0;-373.0;2786
28;Khaloud;Rock;16204.0;908.0;-2484.0;-2816.0;-811.0;42.0;2890
