id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Khaloud;Scissor;-14472.0;-2088.0;-2200.0;-2544.0;-76.0;-354.0;0
1;Khaloud;Scissor;-15360.0;-1804.0;-2728.0;-2528.0;-286.0;-105.0;103
2;Khaloud;Scissor;-16000.0;-1708.0;-3700.0;-2496.0;1008.0;-191.0;207
3;Khaloud;Scissor;-15736.0;-1640.0;-3096.0;-2512.0;1811.0;-469.0;310
4;Khaloud;Scissor;-15156.0;-1460.0;-4048.0;-2512.0;2858.0;419.0;413
5;Khaloud;Scissor;-16308.0;-1496.0;-3368.0;-2528.0;3936.0;253.0;516
6;Khaloud;Scissor;-15232.0;-1456.0;-1796.0;-2544.0;4228.0;635.0;620
7;Khaloud;Scissor;-15540.0;-1204.0;-1428.0;-2528.0;4333.0;523.0;723
8;Khaloud;Scissor;-16112.0;-952.0;-1664.0;-2528.0;4131.0;971.0;826
9;Khaloud;Scissor;-15028.0;-1192.0;-2280.0;-2512.0;3222.0;406.0;929
10;Khaloud;Scissor;-15572.0;-848.0;-612.0;-2528.0;3792.0;226.0;1032
11;Khaloud;Scissor;-15468.0;-828.0;-332.0;-2512.0;2590.0;50.0;1136
12;Khaloud;Scissor;-15364.0;-920.0;-108.0;-2496.0;2187.0;444.0;1239
13;Khaloud;Scissor;-15180.0;-760.0;-948.0;-2544.0;504.0;-161.0;1343
14;Khaloud;Scissor;-16504.0;-932.0;32.0;-2528.0;121.0;-79.0;1445
15;Khaloud;Scissor;-15656.0;-968.0;-1240.0;-2528.0;-1441.0;-75.0;1548
16;Khaloud;Scissor;-15260.0;-584.0;-1524.0;-2528.0;-1048.0;-252.0;1652
17;Khaloud;Scissor;-15208.0;-420.0;-40.0;-2480.0;-1647.0;-1113.0;1755
18;Khaloud;Scissor;-15272.0;-500.0;472.0;-2512.0;-3212.0;-1251.0;1858
19;Khaloud;Scissor;-14780.0;-312.0;-932.0;-2496.0;-3289.0;-1202.0;1961
20;Khaloud;Scissor;-15068.0;-308.0;-184.0;-2512.0;-3578.0;-1696.0;2064
21;Khaloud;Scissor;-14732.0;-176.0;-668.0;-2512.0;-3766.0;-683.0;2168
22;Khaloud;Scissor;-16064.0;388.0;-260.0;-2544.0;-4301.0;836.0;2271
23;Khaloud;Scissor;-15552.0;524.0;-352.0;-2528.0;-5097.0;-9.0;2374
24;Khaloud;Scissor;-15684.0;960.0;-3204.0;-2512.0;-4052.0;1116.0;2477
25;Khaloud;Scissor;-16848.0;820.0;-772.0;-2528.0;-3130.0;826.0;2581
26;Khaloud;Scissor;-17028.0;1276.0;-2504.0;-2512.0;-4189.0;280.0;2684
27;Khaloud;Scissor;-16592.0;1408.0;-2424.0;-2528.0;-1501.0;1328.0;2786
28;Khaloud;Scissor;-16704.0;1616.0;-2072.0;-2496.0;-1432.0;37.0;2890
29;Khaloud;Scissor;-15600.0;1616.0;-2440.0;-2480.0;-437.0;45.0;2993
30;Khaloud;Scissor;-15236.0;1212.0;-2892.0;-2512.0;435.0;-246.0;3097
31;Khaloud;Scissor;-15452.0;1356.0;-4036.0;-2528.0;2783.0;-545.0;3200
32;Khaloud;Scissor;-16132.0;1804.0;-2108.0;-2496.0;5235.0;-351.0;3302
33;Khaloud;Scissor;-15856.0;1736.0;-580.0;-2560.0;5601.0;-900.0;3406
34;Khaloud;Scissor;-15484.0;1620.0;-344.0;-2528.0;4743.0;79.0;3509
35;Khaloud;Scissor;-14644.0;1600.0;-600.0;-2544.0;4999.0;-509.0;3613
36;Khaloud;Scissor;-14828.0;1372.0;112.0;-2496.0;4603.0;-130.0;3716
37;Khaloud;Scissor;-14928.0;1264.0;-84.0;-2544.0;3427.0;-278.0;3819
38;Khaloud;Scissor;-16004.0;1712.0;860.0;-2544.0;2529.0;-72.0;3922
39;Khaloud;Scissor;-15812.0;1468.0;40.0;-2528.0;253.0;-719.0;4025
40;Khaloud;Scissor;-15748.0;1684.0;-696.0;-2512.0;-286.0;329.0;4129
41;Khaloud;Scissor;-15112.0;1352.0;-1220.0;-2528.0;-1040.0;-30.0;4231
