id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Khaloud;Scissor;-14964.0;-1988.0;-4784.0;-2528.0;-831.0;-193.0;0
1;Khaloud;Scissor;-15064.0;-2076.0;-5036.0;-2544.0;-631.0;-223.0;103
2;Khaloud;Scissor;-15060.0;-2008.0;-5056.0;-2512.0;-316.0;-181.0;206
3;Khaloud;Scissor;-14136.0;-2072.0;-6064.0;-2480.0;261.0;-283.0;310
4;Khaloud;Scissor;-14604.0;-1716.0;-5676.0;-2496.0;2129.0;-144.0;413
5;Khaloud;Scissor;-14724.0;-1368.0;-5524.0;-2528.0;2893.0;-478.0;516
6;Khaloud;Scissor;-15456.0;-780.0;-4808.0;-2496.0;4568.0;-93.0;619
7;Khaloud;Scissor;-15768.0;-660.0;-4356.0;-2528.0;4774.0;426.0;722
8;Khaloud;Scissor;-15388.0;-768.0;-4228.0;-2496.0;4959.0;154.0;826
9;Khaloud;Scissor;-15672.0;-732.0;-2848.0;-2512.0;4124.0;532.0;929
10;Khaloud;Scissor;-16300.0;-592.0;-1220.0;-2512.0;1961.0;93.0;1032
11;Khaloud;Scissor;-15792.0;-412.0;-1956.0;-2544.0;-605.0;477.0;1135
12;Khaloud;Scissor;-15172.0;-468.0;-3376.0;-2464.0;-1727.0;488.0;1239
13;Khaloud;Scissor;-14920.0;-212.0;-2628.0;-2496.0;-3099.0;15.0;1342
14;Khaloud;Scissor;-13856.0;-320.0;-876.0;-2528.0;-5639.0;-905.0;1445
15;Khaloud;Scissor;-14876.0;924.0;-2664.0;-2512.0;-6826.0;271.0;1548
16;Khaloud;Scissor;-15916.0;1992.0;-3564.0;-2528.0;-9012.0;141.0;1651
17;Khaloud;Scissor;-15588.0;2308.0;-6196.0;-2496.0;-7273.0;2265.0;1755
18;Khaloud;Scissor;-16292.0;2912.0;-8240.0;-2496.0;-4586.0;1364.0;1858
19;Khaloud;Scissor;-15680.0;2332.0;-6868.0;-2464.0;-1547.0;861.0;1962
20;Khaloud;Scissor;-15012.0;2564.0;-8100.0;-2496.0;-89.0;81.0;2065
21;Khaloud;Scissor;-14896.0;2900.0;-7376.0;-2528.0;2515.0;-59.0;2167
22;Khaloud;Scissor;-13924.0;2672.0;-7104.0;-2512.0;3981.0;756.0;2271
23;Khaloud;Scissor;-14480.0;2764.0;-6660.0;-2480.0;6160.0;-408.0;2374
24;Khaloud;Scissor;-15068.0;2984.0;-2912.0;-2480.0;5619.0;-1304.0;2478
25;Khaloud;Scissor;-14724.0;2880.0;-3324.0;-2512.0;2894.0;-2208.0;2581
26;Khaloud;Scissor;-16924.0;3304.0;-2748.0;-2512.0;2218.0;430.0;2684
27;Khaloud;Scissor;-15524.0;2940.0;-3044.0;-2496.0;-887.0;-737.0;2787
28;Khaloud;Scissor;-14932.0;2864.0;-5492.0;-2464.0;-601.0;201.0;2890
29;Khaloud;Scissor;-15324.0;2524.0;-5092.0;-2512.0;-717.0;-47.0;2994
30;Khaloud;Scissor;-14788.0;2388.0;-5104.0;-2512.0;-1070.0;60.0;3097
