id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Khaloud;Paper;16980.0;-3140.0;-1896.0;-2880.0;-1188.0;-14.0;0
1;Khaloud;Paper;16320.0;-3028.0;-988.0;-2880.0;-1938.0;319.0;103
2;Khaloud;Paper;16516.0;-2852.0;-168.0;-2912.0;-4645.0;1014.0;206
3;Khaloud;Paper;16636.0;-2680.0;-740.0;-2944.0;-5817.0;1073.0;309
4;Khaloud;Paper;15712.0;-2132.0;-324.0;-2864.0;-6846.0;-405.0;412
5;Khaloud;Paper;15660.0;-1612.0;-2496.0;-2896.0;-8099.0;-269.0;516
6;Khaloud;Paper;16148.0;-428.0;-3644.0;-2928.0;-7268.0;-1216.0;619
7;Khaloud;Paper;18464.0;632.0;-4700.0;-2912.0;-7481.0;1065.0;721
8;Khaloud;Paper;17724.0;1144.0;-4792.0;-2880.0;-5636.0;-41.0;825
9;Khaloud;Paper;16988.0;1868.0;-3972.0;-2912.0;-4470.0;-953.0;928
10;Khaloud;Paper;17228.0;1964.0;-3700.0;-2880.0;-4823.0;-1314.0;1032
11;Khaloud;Paper;16508.0;1992.0;-5320.0;-2896.0;-3406.0;-1413.0;1135
12;Khaloud;Paper;16932.0;2208.0;-4532.0;-2896.0;-3072.0;-1262.0;1238
13;Khaloud;Paper;17412.0;2404.0;-5408.0;-2912.0;-2191.0;-907.0;1341
14;Khaloud;Paper;17568.0;2336.0;-5268.0;-2896.0;-856.0;265.0;1444
15;Khaloud;Paper;16288.0;2296.0;-4256.0;-2896.0;-614.0;188.0;1548
16;Khaloud;Paper;16608.0;2388.0;-3772.0;-2864.0;-943.0;-72.0;1650
17;Khaloud;Paper;16568.0;2220.0;-4556.0;-2912.0;-690.0;64.0;1754
