id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Khaloud;Paper;15656.0;-3500.0;-2252.0;-2880.0;-1320.0;118.0;0
1;Khaloud;Paper;15632.0;-3320.0;-1784.0;-2880.0;-2040.0;364.0;103
2;Khaloud;Paper;17012.0;-2888.0;-1692.0;-2912.0;-3527.0;604.0;206
3;Khaloud;Paper;17460.0;-2472.0;-916.0;-2896.0;-3444.0;96.0;310
4;Khaloud;Paper;16528.0;-2596.0;-1448.0;-2896.0;-5086.0;1865.0;413
5;Khaloud;Paper;16004.0;-2132.0;-1280.0;-2896.0;-5182.0;644.0;516
6;Khaloud;Paper;17208.0;-1504.0;-3212.0;-2912.0;-5723.0;1447.0;619
7;Khaloud;Paper;16328.0;-732.0;-2968.0;-2912.0;-5361.0;-202.0;722
8;Khaloud;Paper;17584.0;-252.0;-3560.0;-2912.0;-5718.0;-818.0;826
9;Khaloud;Paper;16872.0;356.0;-3532.0;-2912.0;-4712.0;-1733.0;929
10;Khaloud;Paper;16356.0;744.0;-3772.0;-2912.0;-4668.0;-1226.0;1031
11;Khaloud;Paper;16548.0;1628.0;-4144.0;-2912.0;-5075.0;-1772.0;1135
12;Khaloud;Paper;19072.0;2260.0;-6624.0;-2896.0;-4279.0;-1483.0;1238
13;Khaloud;Paper;15376.0;2428.0;-4788.0;-2896.0;-3091.0;-1243.0;1342
14;Khaloud;Paper;17524.0;2480.0;-6812.0;-2896.0;-2060.0;-1031.0;1445
15;Khaloud;Paper;17952.0;2844.0;-5280.0;-2912.0;-1016.0;-148.0;1548
16;Khaloud;Paper;17012.0;2700.0;-4580.0;-2880.0;-761.0;223.0;1651
