id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Khaloud;Paper;15260.0;-6992.0;792.0;-2928.0;-731.0;160.0;0
1;Khaloud;Paper;14440.0;-6972.0;1672.0;-2880.0;-1171.0;-219.0;104
2;Khaloud;Paper;14688.0;-6680.0;2368.0;-2912.0;-2389.0;-670.0;207
3;Khaloud;Paper;14296.0;-6204.0;2164.0;-2928.0;-3661.0;-1221.0;311
4;Khaloud;Paper;13980.0;-5864.0;2008.0;-2912.0;-4961.0;-2733.0;413
5;Khaloud;Paper;16132.0;-5412.0;-1172.0;-2896.0;-7366.0;-1390.0;516
6;Khaloud;Paper;16208.0;-4816.0;-1764.0;-2912.0;-6596.0;-1611.0;620
7;Khaloud;Paper;16068.0;-4168.0;-3124.0;-2880.0;-7079.0;-1702.0;723
8;Khaloud;Paper;16828.0;-3932.0;-4840.0;-2912.0;-6368.0;-1876.0;826
9;Khaloud;Paper;16156.0;-3352.0;-4660.0;-2896.0;-5253.0;-2312.0;929
10;Khaloud;Paper;16760.0;-3004.0;-5996.0;-2880.0;-4261.0;-1514.0;1033
11;Khaloud;Paper;16976.0;-2500.0;-5904.0;-2912.0;-3779.0;-635.0;1136
12;Khaloud;Paper;17032.0;-2124.0;-6564.0;-2912.0;-2777.0;-815.0;1238
13;Khaloud;Paper;17440.0;-2004.0;-7036.0;-2880.0;-1594.0;-595.0;1342
14;Khaloud;Paper;16828.0;-1832.0;-5768.0;-2912.0;-1011.0;-94.0;1445
15;Khaloud;Paper;16332.0;-1824.0;-5628.0;-2896.0;-1084.0;42.0;1548
