time_s;id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0.0;0.0;Khaloud;Rock;17563.2;-2749.6;-3386.4;-2832.0;-1789.8;-58.4;0.0
0.05;0.48484848484848486;;;17581.96363636364;-2706.6666666666665;-3456.581818181818;-2831.612121212121;-1800.9515151515152;-84.2060606060606;50.0
0.1;0.9696969696969697;;;17600.727272727272;-2663.733333333333;-3526.7636363636366;-2831.224242424242;-1812.1030303030302;-110.01212121212122;100.0
0.15;1.4545454545454546;;;17619.49090909091;-2620.7999999999997;-3596.9454545454546;-2830.836363636364;-1823.2545454545455;-135.8181818181818;150.0
0.2;1.9393939393939394;;;17638.254545454547;-2577.866666666667;-3667.1272727272726;-2830.448484848485;-1834.4060606060607;-161.62424242424242;200.0
0.25;2.4242424242424243;;;17657.01818181818;-2534.9333333333334;-3737.309090909091;-2830.060606060606;-1845.5575757575757;-187.43030303030304;250.0
0.3;2.909090909090909;;;17675.78181818182;-2492.0;-3807.490909090909;-2829.672727272727;-1856.709090909091;-213.23636363636365;300.0
0.35;3.393939393939394;;;17694.545454545456;-2449.0666666666666;-3877.672727272727;-2829.284848484848;-1867.860606060606;-239.04242424242426;350.0
0.4;3.878787878787879;;;17713.309090909093;-2406.133333333333;-3947.8545454545456;-2828.89696969697;-1879.0121212121212;-264.8484848484849;400.0
0.45;4.363636363636363;;;17732.072727272727;-2363.2;-4018.0363636363636;-2828.509090909091;-1890.1636363636364;-290.6545454545455;450.0
0.5;4.848484848484849;;;17750.836363636365;-2320.2666666666664;-4088.2181818181816;-2828.121212121212;-1901.3151515151515;-316.46060606060604;500.0
0.55;5.333333333333334;;;17769.600000000002;-2277.333333333333;-4158.4;-2827.733333333333;-1912.4666666666667;-342.26666666666665;550.0
0.6;5.818181818181818;;;17788.363636363636;-2234.4;-4228.581818181818;-2827.3454545454547;-1923.618181818182;-368.07272727272726;600.0
