time_s;id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0.0;0.0;Ziad;Rock;14601.6;2076.8;-4696.0;-3628.8;1028.0;-300.4;0.0
0.05;0.48484848484848486;;;14757.115151515152;2100.3151515151517;-4551.563636363637;-3628.3151515151517;888.9151515151515;-344.3454545454545;50.0
0.1;0.9696969696969697;;;14912.630303030302;2123.830303030303;-4407.127272727273;-3627.830303030303;749.830303030303;-388.29090909090905;100.0
0.15;1.4545454545454546;;;15068.145454545454;2147.3454545454547;-4262.690909090909;-3627.3454545454547;610.7454545454545;-432.2363636363636;150.0
0.2;1.9393939393939394;;;15223.660606060606;2170.860606060606;-4118.254545454545;-3626.860606060606;471.660606060606;-476.18181818181813;200.0
0.25;2.4242424242424243;;;15379.175757575758;2194.3757575757577;-3973.818181818182;-3626.3757575757577;332.5757575757575;-520.1272727272726;250.0
0.3;2.909090909090909;;;15534.690909090908;2217.890909090909;-3829.3818181818183;-3625.890909090909;193.4909090909091;-564.0727272727272;300.0
0.35;3.393939393939394;;;15690.20606060606;2241.4060606060607;-3684.9454545454546;-3625.4060606060607;54.40606060606058;-608.0181818181818;350.0
0.4;3.878787878787879;;;15845.721212121212;2264.921212121212;-3540.509090909091;-3624.921212121212;-84.67878787878794;-651.9636363636363;400.0
0.45;4.363636363636363;;;16001.236363636364;2288.4363636363637;-3396.072727272727;-3624.4363636363637;-223.76363636363635;-695.9090909090908;450.0
0.5;4.848484848484849;;;16156.751515151514;2311.951515151515;-3251.6363636363635;-3623.951515151515;-362.848484848485;-739.8545454545454;500.0
0.55;5.333333333333334;;;16312.266666666666;2335.4666666666667;-3107.2;-3623.4666666666667;-501.9333333333334;-783.8;550.0
0.6;5.818181818181818;;;16467.78181818182;2358.981818181818;-2962.7636363636366;-3622.981818181818;-641.0181818181818;-827.7454545454544;600.0
0.65;6.303030303030303;;;16623.29696969697;2382.4969696969697;-2818.3272727272724;-3622.4969696969697;-780.1030303030304;-871.690909090909;650.0
0.7;6.787878787878788;;;16778.812121212122;2406.012121212121;-2673.890909090909;-3622.012121212121;-919.1878787878788;-915.6363636363635;700.0
0.75;7.272727272727273;;;16934.32727272727;2429.527272727273;-2529.4545454545455;-3621.5272727272727;-1058.2727272727275;-959.581818181818;750.0
0.8;7.757575757575758;;;17089.842424242423;2453.042424242424;-2385.018181818182;-3621.042424242424;-1197.357575757576;-1003.5272727272726;800.0
0.85;8.242424242424242;;;17245.357575757575;2476.557575757576;-2240.581818181818;-3620.557575757576;-1336.4424242424243;-1047.4727272727273;850.0
0.9;8.727272727272727;;;17400.872727272726;2500.072727272727;-2096.1454545454544;-3620.0727272727277;-1475.5272727272727;-1091.4181818181817;900.0
0.95;9.212121212121213;;;17556.38787878788;2523.587878787879;-1951.7090909090907;-3619.587878787879;-1614.6121212121216;-1135.363636363636;950.0
1.0;9.696969696969697;;;17711.90303030303;2547.1030303030307;-1807.272727272727;-3619.1030303030307;-1753.69696969697;-1179.3090909090906;1000.0
1.05;10.181818181818182;;;17867.418181818182;2570.618181818182;-1662.8363636363638;-3618.618181818182;-1892.7818181818184;-1223.2545454545452;1050.0
1.1;10.666666666666668;;;18022.933333333334;2594.1333333333337;-1518.4;-3618.1333333333337;-2031.8666666666668;-1267.1999999999998;1100.0
1.15;11.151515151515152;;;18178.448484848486;2617.648484848485;-1373.9636363636364;-3617.648484848485;-2170.951515151515;-1311.1454545454544;1150.0
1.2;11.636363636363637;;;18333.963636363635;2641.1636363636367;-1229.5272727272727;-3617.1636363636367;-2310.0363636363636;-1355.090909090909;1200.0
1.25;12.121212121212121;;;18489.478787878787;2664.678787878788;-1085.090909090909;-3616.678787878788;-2449.1212121212125;-1399.0363636363636;1250.0
1.3;12.606060606060606;;;18644.99393939394;2688.1939393939397;-940.6545454545453;-3616.1939393939397;-2588.206060606061;-1442.9818181818182;1300.0
1.35;13.090909090909092;;;18800.50909090909;2711.709090909091;-796.2181818181816;-3615.709090909091;-2727.2909090909093;-1486.9272727272723;1350.0
1.4;13.575757575757576;;;18956.024242424242;2735.2242424242427;-651.7818181818184;-3615.2242424242427;-2866.3757575757577;-1530.872727272727;1400.0
1.45;14.06060606060606;;;19111.539393939394;2758.739393939394;-507.34545454545423;-3614.739393939394;-3005.460606060606;-1574.8181818181815;1450.0
1.5;14.545454545454547;;;19267.054545454543;2782.2545454545457;-362.909090909091;-3614.2545454545457;-3144.545454545455;-1618.7636363636361;1500.0
1.55;15.030303030303031;;;19422.569696969695;2805.769696969697;-218.47272727272684;-3613.769696969697;-3283.6303030303034;-1662.7090909090907;1550.0
1.6;15.515151515151516;;;19578.084848484847;2829.2848484848487;-74.0363636363636;-3613.2848484848487;-3422.715151515152;-1706.6545454545453;1600.0
1.65;16.0;Ziad;Rock;19733.6;2852.8;70.4;-3612.8;-3561.8;-1750.6;1650.0
1.7;16.0;;;19733.6;2852.8;70.4;-3612.8;-3561.8;-1750.6;1650.0
1.75;16.0;;;19733.6;2852.8;70.4;-3612.8;-3561.8;-1750.6;1650.0
