time_s;id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0.0;0.0;Khaloud;Rock;16573.6;-808.8;-137.6;-3004.8;-335.6;-199.6;0.0
0.05;0.48484848484848486;;;16584.678787878787;-797.4545454545454;-179.46666666666667;-3004.606060606061;-350.0060606060606;-190.21212121212122;50.0
0.1;0.9696969696969697;;;16595.757575757576;-786.1090909090908;-221.33333333333334;-3004.4121212121213;-364.41212121212124;-180.8242424242424;100.0
0.15;1.4545454545454546;;;16606.83636363636;-774.7636363636364;-263.20000000000005;-3004.218181818182;-378.81818181818187;-171.43636363636364;150.0
0.2;1.9393939393939394;;;16617.91515151515;-763.4181818181818;-305.0666666666667;-3004.0242424242424;-393.22424242424245;-162.04848484848483;200.0
0.25;2.4242424242424243;;;16628.99393939394;-752.0727272727272;-346.9333333333334;-3003.830303030303;-407.630303030303;-152.66060606060606;250.0
0.3;2.909090909090909;;;16640.072727272727;-740.7272727272727;-388.80000000000007;-3003.636363636364;-422.03636363636366;-143.27272727272725;300.0
0.35;3.393939393939394;;;16651.151515151516;-729.3818181818182;-430.66666666666674;-3003.4424242424243;-436.4424242424243;-133.88484848484848;350.0
0.4;3.878787878787879;;;16662.2303030303;-718.0363636363636;-472.5333333333334;-3003.248484848485;-450.8484848484849;-124.49696969696969;400.0
0.45;4.363636363636363;;;16673.30909090909;-706.690909090909;-514.4000000000001;-3003.0545454545454;-465.25454545454545;-115.1090909090909;450.0
0.5;4.848484848484849;;;16684.38787878788;-695.3454545454545;-556.2666666666668;-3002.860606060606;-479.6606060606061;-105.7212121212121;500.0
0.55;5.333333333333334;;;16695.466666666667;-684.0;-598.1333333333334;-3002.666666666667;-494.0666666666667;-96.33333333333331;550.0
0.6;5.818181818181818;;;16706.545454545452;-672.6545454545454;-640.0000000000001;-3002.4727272727273;-508.4727272727273;-86.94545454545454;600.0
0.65;6.303030303030303;;;16717.62424242424;-661.3090909090909;-681.8666666666668;-3002.278787878788;-522.8787878787879;-77.55757575757575;650.0
0.7;6.787878787878788;;;16728.70303030303;-649.9636363636364;-723.7333333333335;-3002.0848484848484;-537.2848484848485;-68.16969696969696;700.0
0.75;7.272727272727273;;;16739.78181818182;-638.6181818181818;-765.6000000000001;-3001.890909090909;-551.6909090909091;-58.78181818181815;750.0
0.8;7.757575757575758;;;16750.860606060607;-627.2727272727273;-807.4666666666668;-3001.69696969697;-566.0969696969697;-49.39393939393938;800.0
0.85;8.242424242424242;;;16761.939393939392;-615.9272727272727;-849.3333333333335;-3001.5030303030303;-580.5030303030303;-40.0060606060606;850.0
