id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Ziad;Scissors;-14364.0;3692.0;-4720.0;-2560.0;2291.0;-1503.0;0
1;Ziad;Scissors;-14928.0;3604.0;-2908.0;-2576.0;2555.0;-1054.0;103
2;Ziad;Scissors;-15360.0;3596.0;-1988.0;-2560.0;2358.0;-647.0;206
3;Ziad;Scissors;-15628.0;3760.0;-1944.0;-2576.0;2549.0;384.0;309
4;Ziad;Scissors;-15292.0;3864.0;-1812.0;-2592.0;1838.0;280.0;413
5;Ziad;Scissors;-15628.0;4096.0;-1564.0;-2592.0;1194.0;-318.0;515
6;Ziad;Scissors;-14936.0;3700.0;-512.0;-2560.0;1552.0;-783.0;619
7;Ziad;Scissors;-14640.0;3384.0;384.0;-2560.0;505.0;326.0;722
8;Ziad;Scissors;-14076.0;3860.0;600.0;-2592.0;-1945.0;-208.0;824
9;Ziad;Scissors;-13784.0;4076.0;144.0;-2576.0;-3451.0;-263.0;928
10;Ziad;Scissors;-15124.0;4480.0;44.0;-2608.0;-3835.0;-15.0;1031
11;Ziad;Scissors;-15168.0;4704.0;-1416.0;-2576.0;-4487.0;-786.0;1134
12;Ziad;Scissors;-15724.0;5172.0;-1768.0;-2592.0;-4256.0;1114.0;1237
13;Ziad;Scissors;-13924.0;4892.0;-2160.0;-2576.0;-3408.0;740.0;1341
14;Ziad;Scissors;-15100.0;5288.0;-1824.0;-2640.0;-3198.0;103.0;1443
15;Ziad;Scissors;-15804.0;5820.0;-4672.0;-2560.0;-2523.0;-2.0;1546
16;Ziad;Scissors;-16652.0;5752.0;-5112.0;-2592.0;-515.0;58.0;1650
17;Ziad;Scissors;-14688.0;6064.0;-5512.0;-2560.0;997.0;276.0;1753
18;Ziad;Scissors;-14056.0;5836.0;-4444.0;-2560.0;2850.0;410.0;1856
19;Ziad;Scissors;-14424.0;5800.0;-2624.0;-2608.0;3244.0;457.0;1959
20;Ziad;Scissors;-14224.0;5588.0;-1464.0;-2608.0;2502.0;-899.0;2062
21;Ziad;Scissors;-15512.0;5584.0;-2364.0;-2592.0;730.0;-1476.0;2165
22;Ziad;Scissors;-15224.0;5212.0;516.0;-2592.0;1141.0;103.0;2268
23;Ziad;Scissors;-14288.0;4828.0;664.0;-2560.0;25.0;-806.0;2372
24;Ziad;Scissors;-14784.0;4740.0;-1404.0;-2592.0;-1458.0;-48.0;2474
25;Ziad;Scissors;-15344.0;5124.0;-4252.0;-2544.0;-1726.0;-217.0;2578
