id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Ziad;Scissors;-15880.0;3340.0;-2592.0;-2592.0;2861.0;1305.0;0
1;Ziad;Scissors;-15724.0;3836.0;-2824.0;-2576.0;2862.0;1110.0;103
2;Ziad;Scissors;-14096.0;2960.0;-2624.0;-2576.0;2750.0;-493.0;206
3;Ziad;Scissors;-15004.0;3196.0;-2336.0;-2560.0;2370.0;-406.0;309
4;Ziad;Scissors;-15368.0;3652.0;-1816.0;-2592.0;1697.0;-111.0;413
5;Ziad;Scissors;-15884.0;3324.0;-504.0;-2576.0;1045.0;981.0;516
6;Ziad;Scissors;-13660.0;3868.0;-848.0;-2592.0;176.0;-529.0;619
7;Ziad;Scissors;-13668.0;3484.0;1988.0;-2608.0;-1595.0;-2425.0;722
8;Ziad;Scissors;-14064.0;3968.0;-548.0;-2592.0;-3572.0;-2225.0;825
9;Ziad;Scissors;-13948.0;3756.0;-36.0;-2592.0;-4664.0;-1296.0;929
10;Ziad;Scissors;-14804.0;5156.0;-2164.0;-2592.0;-4327.0;-467.0;1031
11;Ziad;Scissors;-15456.0;5388.0;-3216.0;-2560.0;-4812.0;-8.0;1135
12;Ziad;Scissors;-14500.0;5456.0;-572.0;-2576.0;-3716.0;638.0;1238
13;Ziad;Scissors;-14948.0;5564.0;-708.0;-2592.0;-3321.0;315.0;1341
14;Ziad;Scissors;-14464.0;6424.0;-4604.0;-2576.0;-2229.0;687.0;1444
15;Ziad;Scissors;-16172.0;6240.0;-3976.0;-2560.0;-1980.0;1456.0;1547
16;Ziad;Scissors;-16148.0;6564.0;-4948.0;-2560.0;824.0;204.0;1651
17;Ziad;Scissors;-14796.0;6580.0;-4144.0;-2560.0;2376.0;298.0;1754
18;Ziad;Scissors;-14656.0;6296.0;-2176.0;-2576.0;2853.0;-43.0;1858
19;Ziad;Scissors;-13896.0;5936.0;-1640.0;-2592.0;2386.0;72.0;1960
20;Ziad;Scissors;-14408.0;5736.0;-568.0;-2592.0;1549.0;763.0;2063
21;Ziad;Scissors;-14140.0;5936.0;-772.0;-2592.0;1374.0;126.0;2167
22;Ziad;Scissors;-13604.0;5792.0;-1760.0;-2608.0;941.0;-161.0;2269
23;Ziad;Scissors;-14848.0;5840.0;-1736.0;-2560.0;284.0;-281.0;2373
24;Ziad;Scissors;-14608.0;5576.0;-1008.0;-2560.0;-194.0;-194.0;2476
25;Ziad;Scissors;-14560.0;5492.0;-1716.0;-2576.0;-783.0;-600.0;2579
26;Ziad;Scissors;-14792.0;5636.0;-2640.0;-2592.0;-1377.0;309.0;2683
27;Ziad;Scissors;-15012.0;5848.0;-3456.0;-2560.0;-830.0;-419.0;2785
