id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Ziad;Scissors;-16216.0;3048.0;-5504.0;-2576.0;2631.0;-391.0;0
1;Ziad;Scissors;-15596.0;3188.0;-3764.0;-2576.0;3174.0;-946.0;104
2;Ziad;Scissors;-14812.0;2920.0;-2528.0;-2560.0;3361.0;-1323.0;206
3;Ziad;Scissors;-14852.0;2984.0;-2768.0;-2560.0;2477.0;-515.0;309
4;Ziad;Scissors;-13824.0;2832.0;-2436.0;-2592.0;1568.0;-640.0;413
5;Ziad;Scissors;-16908.0;2920.0;-2364.0;-2608.0;162.0;861.0;516
6;Ziad;Scissors;-16212.0;3568.0;120.0;-2576.0;1586.0;-690.0;619
7;Ziad;Scissors;-13848.0;3484.0;2176.0;-2592.0;-2534.0;-1195.0;722
8;Ziad;Scissors;-12408.0;3628.0;-2352.0;-2560.0;-3541.0;-2048.0;826
9;Ziad;Scissors;-14792.0;3732.0;-1640.0;-2576.0;-4889.0;591.0;928
10;Ziad;Scissors;-14844.0;4248.0;-4544.0;-2560.0;-4924.0;417.0;1031
11;Ziad;Scissors;-15804.0;4996.0;-5676.0;-2608.0;-3995.0;33.0;1135
12;Ziad;Scissors;-15336.0;4696.0;-3620.0;-2576.0;-4343.0;2194.0;1238
13;Ziad;Scissors;-14824.0;4396.0;-1788.0;-2624.0;-2811.0;-1080.0;1341
14;Ziad;Scissors;-17564.0;5620.0;-5580.0;-2576.0;-3059.0;-641.0;1444
15;Ziad;Scissors;-17056.0;5952.0;-7384.0;-2560.0;236.0;837.0;1547
16;Ziad;Scissors;-14388.0;5516.0;-4392.0;-2560.0;2450.0;-137.0;1650
17;Ziad;Scissors;-14456.0;5208.0;-2688.0;-2576.0;3525.0;-240.0;1753
18;Ziad;Scissors;-13960.0;5024.0;-2984.0;-2608.0;2351.0;1678.0;1857
19;Ziad;Scissors;-13880.0;5048.0;-2584.0;-2592.0;2129.0;672.0;1960
20;Ziad;Scissors;-15056.0;5092.0;-2108.0;-2592.0;2018.0;405.0;2063
21;Ziad;Scissors;-15424.0;5184.0;-1820.0;-2560.0;1070.0;-116.0;2166
22;Ziad;Scissors;-14652.0;5032.0;-2392.0;-2608.0;356.0;-403.0;2269
23;Ziad;Scissors;-13920.0;4796.0;-2352.0;-2576.0;-893.0;-472.0;2372
24;Ziad;Scissors;-14940.0;4820.0;-3576.0;-2592.0;-1718.0;-551.0;2475
