id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Ziad;Scissors;-15788.0;3612.0;-2108.0;-2576.0;3369.0;711.0;0
1;Ziad;Scissors;-14780.0;3612.0;-1512.0;-2592.0;4256.0;-911.0;104
2;Ziad;Scissors;-14784.0;2784.0;-1048.0;-2592.0;4075.0;-1083.0;207
3;Ziad;Scissors;-14760.0;2728.0;-792.0;-2608.0;2721.0;-655.0;310
4;Ziad;Scissors;-14324.0;3000.0;-40.0;-2624.0;1846.0;-963.0;413
5;Ziad;Scissors;-14560.0;3248.0;1748.0;-2528.0;392.0;-487.0;516
6;Ziad;Scissors;-14804.0;3496.0;2700.0;-2592.0;-973.0;-342.0;619
7;Ziad;Scissors;-14168.0;3592.0;1172.0;-2592.0;-2840.0;-241.0;722
8;Ziad;Scissors;-14624.0;3612.0;-464.0;-2592.0;-3289.0;-1098.0;826
9;Ziad;Scissors;-14208.0;3904.0;-1044.0;-2576.0;-3632.0;-1469.0;928
10;Ziad;Scissors;-14064.0;3952.0;-520.0;-2592.0;-3916.0;-761.0;1032
11;Ziad;Scissors;-15092.0;4628.0;-672.0;-2592.0;-4321.0;522.0;1135
12;Ziad;Scissors;-15408.0;5436.0;-176.0;-2592.0;-3842.0;12.0;1238
13;Ziad;Scissors;-15356.0;5708.0;-1608.0;-2592.0;-3310.0;587.0;1341
14;Ziad;Scissors;-16856.0;5912.0;-2060.0;-2608.0;-4098.0;1813.0;1444
15;Ziad;Scissors;-16700.0;6256.0;-3624.0;-2608.0;-2837.0;1434.0;1548
16;Ziad;Scissors;-15552.0;6632.0;-5040.0;-2560.0;-342.0;1610.0;1650
17;Ziad;Scissors;-14220.0;6536.0;-5020.0;-2592.0;2824.0;170.0;1753
18;Ziad;Scissors;-14444.0;6468.0;-2036.0;-2608.0;4476.0;-1226.0;1857
19;Ziad;Scissors;-15016.0;6076.0;528.0;-2576.0;4588.0;-410.0;1960
20;Ziad;Scissors;-14360.0;5932.0;980.0;-2624.0;3347.0;-124.0;2063
21;Ziad;Scissors;-14620.0;5884.0;320.0;-2592.0;1359.0;-55.0;2166
22;Ziad;Scissors;-14472.0;5732.0;124.0;-2592.0;-249.0;-38.0;2270
23;Ziad;Scissors;-14604.0;5896.0;-508.0;-2592.0;-1298.0;227.0;2372
