id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Khaloud;Tornado;-10780.0;-6140.0;-19588.0;-3088.0;3926.0;-3325.0;0
1;Khaloud;Tornado;-16500.0;-7252.0;-10748.0;-3104.0;10765.0;-4220.0;103
2;Khaloud;Tornado;-5700.0;-4800.0;3980.0;-3120.0;3413.0;-3841.0;206
3;Khaloud;Tornado;5552.0;724.0;-13036.0;-3088.0;-19077.0;3873.0;309
4;Khaloud;Tornado;-9232.0;-5232.0;-32768.0;-3088.0;4798.0;-1004.0;412
5;Khaloud;Tornado;-32768.0;-4044.0;-8420.0;-3088.0;18171.0;-5684.0;516
6;Khaloud;Tornado;-6912.0;-480.0;12100.0;-3104.0;-1947.0;316.0;619
7;Khaloud;Tornado;10456.0;2804.0;-9096.0;-3104.0;-25746.0;4351.0;723
8;Khaloud;Tornado;-3208.0;-6192.0;-32768.0;-3072.0;-7622.0;1565.0;825
9;Khaloud;Tornado;-32768.0;-2996.0;-24716.0;-3120.0;24314.0;510.0;929
10;Khaloud;Tornado;-11440.0;644.0;14728.0;-3088.0;6986.0;-1585.0;1032
11;Khaloud;Tornado;10620.0;324.0;-964.0;-3088.0;-20871.0;3022.0;1135
12;Khaloud;Tornado;-5508.0;-2740.0;-27924.0;-3104.0;-23260.0;3040.0;1239
13;Khaloud;Tornado;-14816.0;-2628.0;-21216.0;-3104.0;1477.0;-2645.0;1342
14;Khaloud;Tornado;-10092.0;-3704.0;-18820.0;-3088.0;98.0;-700.0;1445
