id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Khaloud;Tornado;-10384.0;-4248.0;-3104.0;-2832.0;-3694.0;2730.0;0
1;Khaloud;Tornado;-18936.0;-3536.0;-8996.0;-2816.0;1062.0;2748.0;103
2;Khaloud;Tornado;-22300.0;-2772.0;-1284.0;-2784.0;5421.0;996.0;206
3;Khaloud;Tornado;-17044.0;-2084.0;4144.0;-2800.0;307.0;915.0;309
4;Khaloud;Tornado;-8736.0;-1420.0;1464.0;-2816.0;-5540.0;2685.0;413
5;Khaloud;Tornado;-5468.0;-2580.0;-5868.0;-2784.0;-7216.0;3534.0;516
6;Khaloud;Tornado;-16108.0;-4548.0;-17052.0;-2800.0;-3206.0;2917.0;619
7;Khaloud;Tornado;-27248.0;-2624.0;-7636.0;-2816.0;11210.0;-2199.0;722
8;Khaloud;Tornado;-23452.0;-320.0;5224.0;-2816.0;6076.0;-201.0;825
9;Khaloud;Tornado;-8096.0;-936.0;4652.0;-2800.0;-6811.0;1470.0;929
10;Khaloud;Tornado;-176.0;-872.0;-2216.0;-2800.0;-11588.0;6857.0;1032
11;Khaloud;Tornado;-8144.0;-2928.0;-18324.0;-2816.0;-11949.0;6690.0;1134
12;Khaloud;Tornado;-17968.0;-3892.0;-14560.0;-2832.0;-538.0;1097.0;1238
13;Khaloud;Tornado;-20044.0;-2492.0;-8564.0;-2816.0;680.0;-512.0;1341
14;Khaloud;Tornado;-15088.0;-2088.0;-7392.0;-2816.0;-405.0;-1027.0;1445
15;Khaloud;Tornado;-13860.0;-2280.0;-8768.0;-2800.0;-1167.0;-545.0;1548
16;Khaloud;Tornado;-13432.0;-2276.0;-8444.0;-2848.0;-481.0;-528.0;1651
17;Khaloud;Tornado;-14436.0;-2064.0;-8388.0;-2800.0;-947.0;-98.0;1754
18;Khaloud;Tornado;-14592.0;-1872.0;-8452.0;-2832.0;-904.0;-50.0;1857
