time_s;id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0.0;0.0;Khaloud;Paper;15204.8;-3760.0;3592.8;-3036.8;-1459.6;73.8;0.0
0.05;0.48484848484848486;;;15257.793939393938;-3629.5757575757575;3582.3515151515153;-3036.9939393939394;-1514.3393939393939;66.47272727272727;50.0
0.1;0.9696969696969697;;;15310.787878787878;-3499.151515151515;3571.9030303030304;-3037.187878787879;-1569.0787878787878;59.14545454545454;100.0
0.15;1.4545454545454546;;;15363.781818181817;-3368.7272727272725;3561.4545454545455;-3037.3818181818183;-1623.8181818181818;51.81818181818181;150.0
0.2;1.9393939393939394;;;15416.775757575757;-3238.30303030303;3551.0060606060606;-3037.5757575757575;-1678.5575757575757;44.490909090909085;200.0
0.25;2.4242424242424243;;;15469.769696969695;-3107.878787878788;3540.5575757575757;-3037.769696969697;-1733.2969696969697;37.16363636363636;250.0
0.3;2.909090909090909;;;15522.763636363636;-2977.4545454545455;3530.1090909090913;-3037.9636363636364;-1788.0363636363636;29.83636363636363;300.0
0.35;3.393939393939394;;;15575.757575757574;-2847.030303030303;3519.6606060606064;-3038.157575757576;-1842.7757575757576;22.5090909090909;350.0
0.4;3.878787878787879;;;15628.751515151514;-2716.6060606060605;3509.2121212121215;-3038.3515151515153;-1897.5151515151515;15.181818181818173;400.0
0.45;4.363636363636363;;;15681.745454545453;-2586.181818181818;3498.7636363636366;-3038.5454545454545;-1952.2545454545455;7.854545454545445;450.0
0.5;4.848484848484849;;;15734.739393939393;-2455.7575757575755;3488.3151515151517;-3038.739393939394;-2006.9939393939394;0.5272727272727167;500.0
0.55;5.333333333333334;;;15787.733333333332;-2325.333333333333;3477.866666666667;-3038.9333333333334;-2061.733333333333;-6.800000000000011;550.0
0.6;5.818181818181818;;;15840.727272727272;-2194.909090909091;3467.418181818182;-3039.1272727272726;-2116.4727272727273;-14.12727272727274;600.0
0.65;6.303030303030303;;;15893.72121212121;-2064.484848484848;3456.969696969697;-3039.3212121212123;-2171.212121212121;-21.454545454545467;650.0
0.7;6.787878787878788;;;15946.71515151515;-1934.060606060606;3446.521212121212;-3039.5151515151515;-2225.951515151515;-28.781818181818196;700.0
0.75;7.272727272727273;;;15999.70909090909;-1803.6363636363635;3436.072727272727;-3039.7090909090907;-2280.690909090909;-36.109090909090924;750.0
0.8;7.757575757575758;;;16052.70303030303;-1673.212121212121;3425.6242424242423;-3039.9030303030304;-2335.430303030303;-43.43636363636365;800.0
0.85;8.242424242424242;;;16105.696969696968;-1542.7878787878785;3415.1757575757574;-3040.0969696969696;-2390.169696969697;-50.76363636363638;850.0
0.9;8.727272727272727;;;16158.690909090908;-1412.363636363636;3404.727272727273;-3040.2909090909093;-2444.909090909091;-58.09090909090911;900.0
0.95;9.212121212121213;;;16211.684848484847;-1281.9393939393935;3394.278787878788;-3040.4848484848485;-2499.6484848484847;-65.41818181818185;950.0
1.0;9.696969696969697;;;16264.678787878787;-1151.515151515151;3383.830303030303;-3040.6787878787877;-2554.3878787878784;-72.74545454545456;1000.0
1.05;10.181818181818182;;;16317.672727272726;-1021.090909090909;3373.3818181818183;-3040.8727272727274;-2609.1272727272726;-80.07272727272728;1050.0
1.1;10.666666666666668;;;16370.666666666666;-890.6666666666665;3362.9333333333334;-3041.0666666666666;-2663.866666666667;-87.40000000000002;1100.0
1.15;11.151515151515152;;;16423.660606060606;-760.242424242424;3352.4848484848485;-3041.260606060606;-2718.6060606060605;-94.72727272727276;1150.0
1.2;11.636363636363637;;;16476.654545454545;-629.8181818181815;3342.0363636363636;-3041.4545454545455;-2773.3454545454542;-102.05454545454548;1200.0
1.25;12.121212121212121;;;16529.648484848483;-499.39393939393904;3331.5878787878787;-3041.6484848484847;-2828.0848484848484;-109.38181818181819;1250.0
1.3;12.606060606060606;;;16582.642424242422;-368.96969696969654;3321.139393939394;-3041.842424242424;-2882.8242424242426;-116.70909090909093;1300.0
1.35;13.090909090909092;;;16635.636363636364;-238.54545454545405;3310.690909090909;-3042.0363636363636;-2937.5636363636363;-124.03636363636367;1350.0
1.4;13.575757575757576;;;16688.630303030302;-108.12121212121201;3300.242424242424;-3042.230303030303;-2992.30303030303;-131.36363636363637;1400.0
1.45;14.06060606060606;;;16741.62424242424;22.303030303030482;3289.7939393939396;-3042.4242424242425;-3047.042424242424;-138.6909090909091;1450.0
1.5;14.545454545454547;;;16794.61818181818;152.72727272727298;3279.3454545454547;-3042.6181818181817;-3101.7818181818184;-146.01818181818186;1500.0
1.55;15.030303030303031;;;16847.61212121212;283.15151515151547;3268.89696969697;-3042.812121212121;-3156.521212121212;-153.34545454545457;1550.0
1.6;15.515151515151516;;;16900.60606060606;413.57575757575796;3258.448484848485;-3043.0060606060606;-3211.260606060606;-160.6727272727273;1600.0
1.65;16.0;Khaloud;Paper;16953.6;544.0;3248.0;-3043.2;-3266.0;-168.0;1650.0
1.7;16.0;;;16953.6;544.0;3248.0;-3043.2;-3266.0;-168.0;1650.0
1.75;16.0;;;16953.6;544.0;3248.0;-3043.2;-3266.0;-168.0;1650.0
1.8;16.0;;;16953.6;544.0;3248.0;-3043.2;-3266.0;-168.0;1650.0
1.85;16.0;;;16953.6;544.0;3248.0;-3043.2;-3266.0;-168.0;1650.0
