id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Ziad;Rock;-8444.0;-2904.0;-16048.0;-3696.0;-733.0;976.0;0
1;Ziad;Rock;-7456.0;-3272.0;-14612.0;-3680.0;-588.0;172.0;104
2;Ziad;Rock;-5964.0;-2988.0;-15656.0;-3712.0;-1310.0;-631.0;207
3;Ziad;Rock;-4760.0;-1524.0;-23028.0;-3712.0;-238.0;-37.0;311
4;Ziad;Rock;-19564.0;-4088.0;-24124.0;-3712.0;9190.0;14934.0;413
5;Ziad;Rock;-20032.0;-3848.0;1728.0;-3696.0;8598.0;11237.0;517
6;Ziad;Rock;5536.0;-3324.0;-5664.0;-3696.0;-6378.0;-2603.0;620
7;Ziad;Rock;9480.0;-1272.0;-17148.0;-3728.0;-10081.0;-9543.0;723
8;Ziad;Rock;6908.0;1668.0;-26912.0;-3728.0;-6000.0;-9104.0;827
9;Ziad;Rock;-12084.0;4044.0;-32768.0;-3712.0;7668.0;3502.0;929
10;Ziad;Rock;-27184.0;-172.0;-22808.0;-3680.0;23381.0;13290.0;1033
11;Ziad;Rock;-19708.0;-280.0;-2544.0;-3664.0;20566.0;12675.0;1136
12;Ziad;Rock;1832.0;-2448.0;9024.0;-3696.0;-1797.0;-5233.0;1239
13;Ziad;Rock;11500.0;-28.0;-8212.0;-3680.0;-17503.0;-16916.0;1343
14;Ziad;Rock;11692.0;3508.0;-23192.0;-3680.0;-17983.0;-19115.0;1445
15;Ziad;Rock;876.0;3248.0;-32768.0;-3712.0;-5376.0;-4410.0;1549
16;Ziad;Rock;-10468.0;-584.0;-19000.0;-3680.0;5298.0;3392.0;1652
17;Ziad;Rock;-8764.0;-2200.0;-15676.0;-3696.0;6370.0;-133.0;1756
18;Ziad;Rock;-6416.0;-3640.0;-12908.0;-3664.0;1031.0;-2598.0;1859
19;Ziad;Rock;-5604.0;-3120.0;-16512.0;-3664.0;-1253.0;-2762.0;1961
20;Ziad;Rock;-4196.0;-2840.0;-16452.0;-3712.0;-1482.0;-2392.0;2065
