id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Khaloud;Rock;15740.0;-5188.0;-3172.0;-2816.0;-805.0;-67.0;0
1;Khaloud;Rock;15892.0;-4828.0;-2428.0;-2784.0;-971.0;-282.0;104
2;Khaloud;Rock;15692.0;-4308.0;-888.0;-2784.0;-2360.0;-1109.0;206
3;Khaloud;Rock;18512.0;-4832.0;-3552.0;-2800.0;-5023.0;-846.0;310
4;Khaloud;Rock;19420.0;-5088.0;-5068.0;-2816.0;-3585.0;-1578.0;413
5;Khaloud;Rock;17140.0;-5528.0;-7452.0;-2800.0;-1673.0;-792.0;516
6;Khaloud;Rock;13644.0;-6124.0;-7216.0;-2784.0;1918.0;-496.0;619
7;Khaloud;Rock;10564.0;-6548.0;-6532.0;-2816.0;3222.0;601.0;722
8;Khaloud;Rock;12884.0;-5860.0;-3960.0;-2768.0;4100.0;688.0;826
9;Khaloud;Rock;14744.0;-5372.0;-2676.0;-2784.0;2878.0;-569.0;929
10;Khaloud;Rock;14788.0;-5188.0;-2404.0;-2816.0;2604.0;-1040.0;1033
11;Khaloud;Rock;15676.0;-3848.0;2528.0;-2800.0;-255.0;-1442.0;1135
12;Khaloud;Rock;18892.0;-3168.0;100.0;-2816.0;-5322.0;118.0;1238
13;Khaloud;Rock;19600.0;-2332.0;-2964.0;-2784.0;-6989.0;-38.0;1342
14;Khaloud;Rock;20176.0;-2188.0;-4428.0;-2784.0;-7055.0;-401.0;1445
15;Khaloud;Rock;20696.0;-2960.0;-7720.0;-2800.0;-5704.0;-724.0;1548
16;Khaloud;Rock;18780.0;-3224.0;-9344.0;-2784.0;-1084.0;-1274.0;1651
17;Khaloud;Rock;16596.0;-4348.0;-8268.0;-2816.0;2642.0;610.0;1755
18;Khaloud;Rock;14436.0;-4856.0;-6200.0;-2800.0;4647.0;657.0;1858
19;Khaloud;Rock;11460.0;-5844.0;-5264.0;-2816.0;5509.0;900.0;1960
20;Khaloud;Rock;9932.0;-6420.0;-3244.0;-2784.0;6191.0;681.0;2064
21;Khaloud;Rock;12204.0;-6812.0;-252.0;-2768.0;5485.0;-588.0;2167
22;Khaloud;Rock;12116.0;-6148.0;2460.0;-2832.0;2117.0;-1534.0;2271
23;Khaloud;Rock;15112.0;-5224.0;1744.0;-2784.0;-1002.0;-1466.0;2373
24;Khaloud;Rock;16380.0;-5096.0;-508.0;-2832.0;-2801.0;55.0;2476
25;Khaloud;Rock;19660.0;-3088.0;120.0;-2816.0;-2166.0;761.0;2580
26;Khaloud;Rock;19288.0;-1868.0;-708.0;-2816.0;-4887.0;140.0;2683
27;Khaloud;Rock;18660.0;-2108.0;-4984.0;-2800.0;-4371.0;-313.0;2786
28;Khaloud;Rock;17812.0;-1812.0;-4648.0;-2848.0;-1984.0;-646.0;2889
29;Khaloud;Rock;17244.0;-1608.0;-3272.0;-2784.0;-1718.0;-178.0;2993
30;Khaloud;Rock;17296.0;-1616.0;-2816.0;-2816.0;-1028.0;-252.0;3096
