id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Khaloud;Rock;16612.0;-4168.0;-2172.0;-2784.0;-751.0;-230.0;0
1;Khaloud;Rock;16388.0;-4580.0;-2456.0;-2784.0;-941.0;84.0;104
2;Khaloud;Rock;16236.0;-4404.0;-2228.0;-2784.0;-745.0;-237.0;206
3;Khaloud;Rock;15608.0;-4120.0;-660.0;-2800.0;-683.0;-999.0;310
4;Khaloud;Rock;17120.0;-4120.0;-1216.0;-2800.0;-4633.0;60.0;413
5;Khaloud;Rock;18780.0;-4320.0;-3804.0;-2800.0;-3759.0;-607.0;517
6;Khaloud;Rock;18688.0;-4696.0;-5984.0;-2784.0;-3206.0;-44.0;619
7;Khaloud;Rock;16636.0;-5028.0;-6060.0;-2816.0;189.0;-744.0;722
8;Khaloud;Rock;13488.0;-5360.0;-5540.0;-2832.0;2341.0;-308.0;826
9;Khaloud;Rock;12948.0;-5568.0;-3692.0;-2800.0;4138.0;-97.0;929
10;Khaloud;Rock;12816.0;-5044.0;-1604.0;-2816.0;3652.0;-357.0;1032
11;Khaloud;Rock;15248.0;-4636.0;-1108.0;-2816.0;2901.0;-1000.0;1135
12;Khaloud;Rock;17172.0;-3508.0;2068.0;-2816.0;830.0;-1235.0;1239
13;Khaloud;Rock;19124.0;-3348.0;1332.0;-2768.0;-4382.0;-163.0;1342
14;Khaloud;Rock;19784.0;-2876.0;-836.0;-2800.0;-5267.0;-398.0;1444
15;Khaloud;Rock;20104.0;-2672.0;-4676.0;-2816.0;-6407.0;97.0;1548
16;Khaloud;Rock;18780.0;-2984.0;-5784.0;-2816.0;-4051.0;-890.0;1651
17;Khaloud;Rock;17800.0;-3368.0;-6108.0;-2784.0;-2287.0;-1184.0;1755
18;Khaloud;Rock;16156.0;-4476.0;-7348.0;-2768.0;3.0;-310.0;1858
19;Khaloud;Rock;14604.0;-5560.0;-6164.0;-2800.0;2657.0;160.0;1960
20;Khaloud;Rock;12996.0;-5964.0;-5880.0;-2816.0;4645.0;504.0;2064
21;Khaloud;Rock;11604.0;-6224.0;-3516.0;-2768.0;6120.0;-45.0;2167
22;Khaloud;Rock;12628.0;-6152.0;-496.0;-2800.0;5636.0;-869.0;2270
23;Khaloud;Rock;13008.0;-5524.0;1908.0;-2800.0;2552.0;-783.0;2373
24;Khaloud;Rock;15952.0;-5424.0;1488.0;-2784.0;1116.0;-362.0;2477
25;Khaloud;Rock;17336.0;-4252.0;-940.0;-2816.0;-625.0;30.0;2580
26;Khaloud;Rock;17756.0;-3196.0;600.0;-2816.0;-2357.0;-560.0;2682
27;Khaloud;Rock;19124.0;-2092.0;-1748.0;-2816.0;-3507.0;-67.0;2786
28;Khaloud;Rock;17580.0;-1856.0;-2796.0;-2784.0;-2290.0;-270.0;2889
29;Khaloud;Rock;18120.0;-1556.0;-3460.0;-2784.0;-2245.0;262.0;2993
30;Khaloud;Rock;18212.0;-1104.0;-2216.0;-2832.0;-1137.0;-313.0;3096
31;Khaloud;Rock;17312.0;-1104.0;-2320.0;-2816.0;-1321.0;-89.0;3198
32;Khaloud;Rock;17004.0;-892.0;-2264.0;-2816.0;-951.0;38.0;3302
