id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Khaloud;Scissors;12688.0;-9768.0;2584.0;-3488.0;-618.0;113.0;0
1;Khaloud;Scissors;13500.0;-10092.0;1200.0;-3488.0;633.0;-333.0;104
2;Khaloud;Scissors;10720.0;-10748.0;5192.0;-3504.0;3115.0;124.0;207
3;Khaloud;Scissors;10260.0;-4960.0;20928.0;-3504.0;-8082.0;4402.0;310
4;Khaloud;Scissors;10112.0;-216.0;6136.0;-3488.0;-22424.0;2661.0;413
5;Khaloud;Scissors;11540.0;-4312.0;-10588.0;-3472.0;-12688.0;486.0;516
6;Khaloud;Scissors;25620.0;-6320.0;-20476.0;-3520.0;-87.0;1371.0;620
7;Khaloud;Scissors;18588.0;-2652.0;-10780.0;-3472.0;15717.0;-1305.0;722
8;Khaloud;Scissors;12456.0;-1756.0;-1916.0;-3488.0;21491.0;-7851.0;826
9;Khaloud;Scissors;14844.0;1548.0;22008.0;-3472.0;18981.0;-5320.0;929
10;Khaloud;Scissors;16224.0;368.0;29492.0;-3488.0;-10026.0;2351.0;1033
11;Khaloud;Scissors;18632.0;7228.0;9084.0;-3488.0;-32768.0;-712.0;1136
12;Khaloud;Scissors;16512.0;-1924.0;-29912.0;-3504.0;-17407.0;-967.0;1238
13;Khaloud;Scissors;16996.0;-3724.0;-8444.0;-3456.0;72.0;2176.0;1342
14;Khaloud;Scissors;18276.0;-3804.0;-2208.0;-3488.0;1495.0;1644.0;1445
