id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Khaloud;Avada Kedavra;-12144.0;-9176.0;-9940.0;-3056.0;575.0;-306.0;0
1;Khaloud;Avada Kedavra;-9540.0;-8564.0;-12420.0;-3040.0;921.0;-1143.0;103
2;Khaloud;Avada Kedavra;-8532.0;-6480.0;-16000.0;-3072.0;8440.0;1194.0;206
3;Khaloud;Avada Kedavra;-10700.0;-5288.0;-8536.0;-3072.0;13709.0;2003.0;309
4;Khaloud;Avada Kedavra;-13608.0;-5864.0;1788.0;-3040.0;11780.0;1397.0;413
5;Khaloud;Avada Kedavra;-14436.0;-6820.0;3664.0;-3072.0;4912.0;1444.0;516
6;Khaloud;Avada Kedavra;-16412.0;-5404.0;6512.0;-3056.0;-3631.0;970.0;619
7;Khaloud;Avada Kedavra;-18476.0;-2916.0;3584.0;-3088.0;-9391.0;-931.0;722
8;Khaloud;Avada Kedavra;-14844.0;-2820.0;-52.0;-3072.0;-11759.0;-5250.0;825
9;Khaloud;Avada Kedavra;-13916.0;-3724.0;-15780.0;-3040.0;-14388.0;-8638.0;929
10;Khaloud;Avada Kedavra;-17964.0;-6436.0;-11356.0;-3072.0;-2330.0;-2397.0;1032
11;Khaloud;Avada Kedavra;-15184.0;-5448.0;-16384.0;-3056.0;1299.0;1116.0;1135
12;Khaloud;Avada Kedavra;-18368.0;-2136.0;-9392.0;-3056.0;16514.0;3915.0;1238
13;Khaloud;Avada Kedavra;-14888.0;-2508.0;3888.0;-3040.0;11872.0;2760.0;1341
14;Khaloud;Avada Kedavra;-14704.0;-2984.0;6316.0;-3040.0;6334.0;2658.0;1445
15;Khaloud;Avada Kedavra;-14208.0;-4224.0;3296.0;-3040.0;-1857.0;711.0;1548
16;Khaloud;Avada Kedavra;-17088.0;-4112.0;-6180.0;-3088.0;-1684.0;-36.0;1652
