id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Khaloud;Avada Kedavra;-12752.0;-8056.0;-7204.0;-3088.0;-2897.0;2411.0;0
1;Khaloud;Avada Kedavra;-16336.0;-8076.0;-8640.0;-3088.0;-1831.0;-1307.0;103
2;Khaloud;Avada Kedavra;-16308.0;-8992.0;-7952.0;-3072.0;2601.0;-1695.0;207
3;Khaloud;Avada Kedavra;-15240.0;-9780.0;-892.0;-3088.0;1685.0;-7101.0;310
4;Khaloud;Avada Kedavra;-11972.0;-10556.0;40.0;-3104.0;-3766.0;-4287.0;412
5;Khaloud;Avada Kedavra;-7484.0;-8948.0;2128.0;-3104.0;-11967.0;-2711.0;516
6;Khaloud;Avada Kedavra;-7196.0;-7596.0;-3456.0;-3056.0;-17920.0;-250.0;619
7;Khaloud;Avada Kedavra;-6204.0;-7828.0;-25580.0;-3104.0;-11072.0;948.0;723
8;Khaloud;Avada Kedavra;-9088.0;-5520.0;-22404.0;-3088.0;10205.0;2042.0;825
9;Khaloud;Avada Kedavra;-7492.0;-4544.0;-12920.0;-3072.0;15313.0;73.0;929
10;Khaloud;Avada Kedavra;-10468.0;668.0;1876.0;-3088.0;22209.0;2212.0;1032
11;Khaloud;Avada Kedavra;-18280.0;-4504.0;10176.0;-3104.0;5220.0;-850.0;1135
12;Khaloud;Avada Kedavra;-17728.0;-4248.0;2600.0;-3088.0;-4001.0;2826.0;1238
13;Khaloud;Avada Kedavra;-15944.0;-3852.0;1236.0;-3088.0;-7646.0;14.0;1341
14;Khaloud;Avada Kedavra;-17844.0;-3616.0;-100.0;-3120.0;-12897.0;-2940.0;1445
15;Khaloud;Avada Kedavra;-12552.0;-3500.0;-10492.0;-3120.0;-13514.0;-3122.0;1547
16;Khaloud;Avada Kedavra;-13884.0;-5120.0;-15092.0;-3088.0;-6992.0;-1746.0;1650
17;Khaloud;Avada Kedavra;-17168.0;-4668.0;-8980.0;-3104.0;-318.0;784.0;1754
18;Khaloud;Avada Kedavra;-12588.0;-4352.0;-7604.0;-3088.0;1111.0;1958.0;1857
19;Khaloud;Avada Kedavra;-10648.0;-1048.0;-20092.0;-3072.0;8395.0;1286.0;1961
20;Khaloud;Avada Kedavra;-19252.0;1344.0;1036.0;-3088.0;16359.0;4191.0;2063
21;Khaloud;Avada Kedavra;-16504.0;412.0;4172.0;-3136.0;7203.0;1545.0;2167
22;Khaloud;Avada Kedavra;-26584.0;-1848.0;1648.0;-3088.0;-5707.0;-7175.0;2270
23;Khaloud;Avada Kedavra;-15488.0;-2188.0;-7820.0;-3104.0;-6463.0;1579.0;2372
24;Khaloud;Avada Kedavra;-15820.0;-2888.0;-7340.0;-3120.0;1206.0;2500.0;2476
25;Khaloud;Avada Kedavra;-13508.0;-3716.0;-5072.0;-3072.0;-1260.0;-3181.0;2579
26;Khaloud;Avada Kedavra;-14724.0;-4092.0;-3300.0;-3120.0;191.0;566.0;2683
27;Khaloud;Avada Kedavra;-14764.0;-4192.0;-3572.0;-3136.0;-1079.0;-892.0;2785
28;Khaloud;Avada Kedavra;-13196.0;-4608.0;-4424.0;-3104.0;-852.0;-576.0;2889
29;Khaloud;Avada Kedavra;-15288.0;-4780.0;-4304.0;-3072.0;-634.0;51.0;2992
30;Khaloud;Avada Kedavra;-14476.0;-4744.0;-3488.0;-3104.0;-896.0;296.0;3095
31;Khaloud;Avada Kedavra;-15192.0;-4800.0;-4640.0;-3088.0;-1531.0;-184.0;3198
