id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Ziad;Paper;-3156.0;-10212.0;-13596.0;-3632.0;-489.0;39.0;0
1;Ziad;Paper;-3316.0;-10644.0;-12660.0;-3648.0;-355.0;-166.0;104
2;Ziad;Paper;-4436.0;-10880.0;-13716.0;-3648.0;-1286.0;280.0;206
3;Ziad;Paper;-4068.0;-10708.0;-14360.0;-3632.0;-334.0;60.0;310
4;Ziad;Paper;-4176.0;-10728.0;-13572.0;-3632.0;-117.0;-145.0;413
5;Ziad;Paper;372.0;-9760.0;-12564.0;-3616.0;-403.0;284.0;517
6;Ziad;Paper;10352.0;-5508.0;-14452.0;-3648.0;-3751.0;-907.0;619
7;Ziad;Paper;-2960.0;-1608.0;-15344.0;-3600.0;-671.0;-340.0;722
8;Ziad;Paper;-7608.0;3176.0;-11116.0;-3664.0;1004.0;5402.0;826
9;Ziad;Paper;-18736.0;4652.0;-14680.0;-3632.0;-4349.0;4113.0;929
10;Ziad;Paper;-23680.0;3172.0;-17964.0;-3632.0;-3523.0;-36.0;1033
11;Ziad;Paper;-15392.0;2652.0;-15120.0;-3600.0;0.0;715.0;1135
12;Ziad;Paper;-7580.0;2244.0;-14384.0;-3632.0;-1109.0;332.0;1238
13;Ziad;Paper;-8648.0;2080.0;-15060.0;-3616.0;-1573.0;884.0;1342
14;Ziad;Paper;-7056.0;2500.0;-15396.0;-3616.0;-1500.0;1164.0;1445
15;Ziad;Paper;-7704.0;2260.0;-15680.0;-3616.0;-960.0;932.0;1548
16;Ziad;Paper;-7672.0;2224.0;-15500.0;-3616.0;-999.0;-381.0;1651
