id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Ziad;Paper;3716.0;-7732.0;-14172.0;-3632.0;-1025.0;-1049.0;0
1;Ziad;Paper;7400.0;-5740.0;-13060.0;-3632.0;-1039.0;-524.0;104
2;Ziad;Paper;-3516.0;-1728.0;-13500.0;-3616.0;-5371.0;2776.0;206
3;Ziad;Paper;-12392.0;1772.0;-18452.0;-3696.0;-6610.0;878.0;309
4;Ziad;Paper;-19132.0;940.0;-17948.0;-3632.0;-3655.0;3903.0;413
5;Ziad;Paper;-21772.0;336.0;-19076.0;-3648.0;-1218.0;1865.0;516
6;Ziad;Paper;-7764.0;840.0;-14576.0;-3616.0;-13.0;-333.0;619
7;Ziad;Paper;-9124.0;680.0;-15816.0;-3616.0;-561.0;-76.0;722
8;Ziad;Paper;-8068.0;608.0;-13264.0;-3648.0;-834.0;136.0;826
9;Ziad;Paper;-8964.0;768.0;-16404.0;-3664.0;-1393.0;79.0;929
10;Ziad;Paper;-7044.0;1072.0;-15632.0;-3632.0;-1151.0;-70.0;1031
11;Ziad;Paper;-7696.0;1036.0;-15328.0;-3632.0;-589.0;183.0;1135
12;Ziad;Paper;-8664.0;948.0;-15336.0;-3632.0;-901.0;-44.0;1238
