id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Ziad;Paper;8028.0;-4644.0;-11752.0;-3632.0;-2076.0;-1.0;0
1;Ziad;Paper;11080.0;-632.0;-13760.0;-3664.0;-3493.0;-4911.0;104
2;Ziad;Paper;-6004.0;4484.0;-18640.0;-3648.0;-4962.0;-9613.0;207
3;Ziad;Paper;-25692.0;3668.0;-20268.0;-3664.0;-5043.0;4075.0;311
4;Ziad;Paper;-15640.0;832.0;-20904.0;-3648.0;-2504.0;-275.0;414
5;Ziad;Paper;-13856.0;1972.0;-17888.0;-3648.0;338.0;28.0;517
6;Ziad;Paper;-6992.0;2128.0;-12292.0;-3648.0;-270.0;-518.0;620
7;Ziad;Paper;-5388.0;1744.0;-15568.0;-3664.0;580.0;-803.0;723
8;Ziad;Paper;-9104.0;896.0;-15416.0;-3632.0;-999.0;815.0;827
9;Ziad;Paper;-8700.0;1076.0;-14592.0;-3632.0;-615.0;142.0;929
10;Ziad;Paper;-9000.0;1108.0;-16528.0;-3680.0;-620.0;253.0;1033
11;Ziad;Paper;-7820.0;992.0;-15212.0;-3648.0;-447.0;438.0;1136
12;Ziad;Paper;-7772.0;768.0;-15480.0;-3616.0;-685.0;658.0;1239
