id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Khaloud;Rock;16832.0;-1320.0;-2440.0;-3040.0;-1104.0;-148.0;0
1;Khaloud;Rock;16396.0;-1300.0;-2772.0;-3072.0;-1054.0;-32.0;103
2;Khaloud;Rock;15432.0;-268.0;-208.0;-3040.0;-1717.0;-391.0;206
3;Khaloud;Rock;18848.0;-252.0;-1592.0;-3040.0;-4926.0;-311.0;309
4;Khaloud;Rock;20136.0;-816.0;-3804.0;-3040.0;-4507.0;267.0;413
5;Khaloud;Rock;17988.0;-1116.0;-5232.0;-3072.0;-2476.0;-945.0;516
6;Khaloud;Rock;16480.0;-1692.0;-5472.0;-3040.0;-536.0;-419.0;619
7;Khaloud;Rock;15436.0;-2616.0;-6088.0;-3056.0;906.0;25.0;722
8;Khaloud;Rock;14564.0;-2556.0;-4376.0;-3056.0;2507.0;10.0;825
9;Khaloud;Rock;14644.0;-2452.0;-2800.0;-3040.0;2322.0;-1128.0;929
10;Khaloud;Rock;16340.0;-2112.0;-2856.0;-3008.0;1926.0;-308.0;1032
11;Khaloud;Rock;14348.0;-1248.0;-432.0;-3040.0;886.0;-1772.0;1135
12;Khaloud;Rock;17784.0;-428.0;-268.0;-3040.0;-2235.0;-1573.0;1238
13;Khaloud;Rock;19588.0;-100.0;-1444.0;-3072.0;-3592.0;-919.0;1341
14;Khaloud;Rock;20496.0;112.0;-3152.0;-3024.0;-6335.0;523.0;1445
15;Khaloud;Rock;19556.0;-236.0;-6292.0;-3088.0;-5134.0;191.0;1548
16;Khaloud;Rock;18244.0;-648.0;-7464.0;-3024.0;-3312.0;277.0;1652
17;Khaloud;Rock;16532.0;-1716.0;-9244.0;-3040.0;545.0;1124.0;1754
18;Khaloud;Rock;14140.0;-1824.0;-6788.0;-3040.0;3324.0;1454.0;1857
19;Khaloud;Rock;13424.0;-2404.0;-4492.0;-3040.0;3665.0;620.0;1961
20;Khaloud;Rock;12588.0;-2868.0;-2048.0;-3040.0;4616.0;-1367.0;2064
21;Khaloud;Rock;15308.0;-2092.0;-168.0;-3056.0;2153.0;14.0;2168
22;Khaloud;Rock;15476.0;-1552.0;1056.0;-3056.0;-136.0;-1769.0;2271
23;Khaloud;Rock;18108.0;-820.0;-884.0;-3024.0;-4091.0;-42.0;2374
24;Khaloud;Rock;18564.0;-684.0;-4104.0;-3040.0;-3965.0;-472.0;2477
25;Khaloud;Rock;17492.0;-140.0;-5212.0;-3040.0;-3302.0;397.0;2580
26;Khaloud;Rock;16192.0;488.0;-4608.0;-3024.0;-1576.0;553.0;2684
27;Khaloud;Rock;19692.0;972.0;-5000.0;-3040.0;-924.0;658.0;2787
28;Khaloud;Rock;19216.0;1660.0;-3052.0;-3008.0;-584.0;126.0;2890
