id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Khaloud;Rock;16316.0;-4396.0;-2504.0;-2832.0;-775.0;-1.0;0
1;Khaloud;Rock;16436.0;-4416.0;-2544.0;-2816.0;-857.0;-64.0;103
2;Khaloud;Rock;16328.0;-4240.0;-1856.0;-2816.0;-1344.0;42.0;206
3;Khaloud;Rock;15708.0;-3756.0;408.0;-2816.0;-3554.0;-1158.0;309
4;Khaloud;Rock;18812.0;-4008.0;-3424.0;-2816.0;-5794.0;-382.0;412
5;Khaloud;Rock;18604.0;-4688.0;-6108.0;-2816.0;-3722.0;-363.0;516
6;Khaloud;Rock;18824.0;-5060.0;-8148.0;-2800.0;-992.0;399.0;619
7;Khaloud;Rock;16788.0;-4876.0;-8656.0;-2848.0;3845.0;328.0;722
8;Khaloud;Rock;9904.0;-5288.0;-3408.0;-2816.0;7060.0;-1930.0;825
9;Khaloud;Rock;10872.0;-5504.0;-612.0;-2800.0;4260.0;-494.0;928
10;Khaloud;Rock;13348.0;-5512.0;12.0;-2800.0;371.0;-1489.0;1032
11;Khaloud;Rock;16348.0;-4980.0;-2424.0;-2800.0;119.0;-968.0;1134
12;Khaloud;Rock;15636.0;-3140.0;2952.0;-2816.0;-579.0;-2899.0;1238
13;Khaloud;Rock;19628.0;-2292.0;-640.0;-2800.0;-7312.0;1022.0;1341
14;Khaloud;Rock;22796.0;-1312.0;-1804.0;-2800.0;-8134.0;-1039.0;1444
15;Khaloud;Rock;20748.0;-1604.0;-6460.0;-2816.0;-7894.0;-1174.0;1547
16;Khaloud;Rock;18388.0;-2448.0;-8188.0;-2800.0;-5115.0;-749.0;1650
17;Khaloud;Rock;18504.0;-3500.0;-11640.0;-2816.0;246.0;-255.0;1754
18;Khaloud;Rock;13264.0;-4188.0;-8308.0;-2800.0;5748.0;82.0;1857
19;Khaloud;Rock;9748.0;-5092.0;-5516.0;-2800.0;7615.0;126.0;1961
20;Khaloud;Rock;9536.0;-5948.0;-2376.0;-2784.0;7096.0;273.0;2063
21;Khaloud;Rock;10300.0;-5256.0;-636.0;-2784.0;6236.0;-1113.0;2166
22;Khaloud;Rock;15624.0;-4032.0;3620.0;-2800.0;2190.0;-1798.0;2270
23;Khaloud;Rock;17184.0;-3476.0;1536.0;-2816.0;-2189.0;-470.0;2373
24;Khaloud;Rock;19596.0;-2808.0;140.0;-2832.0;-3406.0;-74.0;2476
25;Khaloud;Rock;20156.0;-1476.0;-2060.0;-2800.0;-5437.0;338.0;2579
26;Khaloud;Rock;19384.0;-1148.0;-5016.0;-2784.0;-2750.0;-741.0;2682
27;Khaloud;Rock;17824.0;-444.0;-3504.0;-2848.0;-1267.0;-157.0;2786
28;Khaloud;Rock;17088.0;-492.0;-3236.0;-2816.0;-767.0;-582.0;2888
