id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Ziad;Rock;19808.0;3236.0;-2768.0;-3632.0;-3351.0;-2558.0;0
1;Ziad;Rock;18984.0;4180.0;176.0;-3616.0;-5877.0;-1683.0;102
2;Ziad;Rock;15416.0;908.0;-16592.0;-3584.0;1278.0;-1873.0;206
3;Ziad;Rock;6908.0;40.0;-10088.0;-3600.0;3358.0;1581.0;309
4;Ziad;Rock;9972.0;988.0;1396.0;-3600.0;3663.0;-493.0;412
5;Ziad;Rock;18156.0;3144.0;1776.0;-3600.0;-244.0;-587.0;515
6;Ziad;Rock;24728.0;5356.0;1648.0;-3600.0;-7143.0;-2892.0;618
7;Ziad;Rock;25524.0;4280.0;-7556.0;-3584.0;-6966.0;-2379.0;722
8;Ziad;Rock;17064.0;-236.0;-14904.0;-3616.0;-4451.0;-130.0;825
9;Ziad;Rock;8876.0;-1024.0;-14588.0;-3600.0;5946.0;1147.0;927
10;Ziad;Rock;6048.0;740.0;-6288.0;-3600.0;11276.0;3837.0;1031
11;Ziad;Rock;10124.0;-112.0;-480.0;-3568.0;7113.0;3738.0;1134
12;Ziad;Rock;14272.0;1420.0;5944.0;-3584.0;1018.0;2958.0;1238
13;Ziad;Rock;17008.0;3428.0;140.0;-3584.0;-5233.0;-1575.0;1341
14;Ziad;Rock;15436.0;1716.0;-6788.0;-3632.0;-5064.0;-1625.0;1444
15;Ziad;Rock;16460.0;2344.0;-7056.0;-3600.0;-3760.0;-678.0;1547
16;Ziad;Rock;20460.0;3084.0;-2040.0;-3584.0;-126.0;-164.0;1650
17;Ziad;Rock;21836.0;5000.0;-964.0;-3584.0;-1085.0;-474.0;1754
