id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Ziad;Rock;17208.0;2528.0;-4496.0;-3648.0;-914.0;-636.0;0
1;Ziad;Rock;19948.0;3340.0;-3296.0;-3648.0;-5031.0;-1708.0;103
2;Ziad;Rock;18548.0;2068.0;-10824.0;-3632.0;-1083.0;1625.0;207
3;Ziad;Rock;9756.0;-356.0;-10208.0;-3648.0;3215.0;2042.0;310
4;Ziad;Rock;8908.0;-1072.0;-4580.0;-3632.0;5489.0;-1529.0;413
5;Ziad;Rock;15276.0;1308.0;752.0;-3632.0;1724.0;-2762.0;516
6;Ziad;Rock;23332.0;5108.0;4900.0;-3648.0;-6978.0;-3537.0;619
7;Ziad;Rock;26732.0;4872.0;-6548.0;-3616.0;-11328.0;-5134.0;723
8;Ziad;Rock;21456.0;3764.0;-10964.0;-3632.0;-12553.0;2125.0;826
9;Ziad;Rock;14636.0;-712.0;-20872.0;-3616.0;7041.0;5113.0;930
10;Ziad;Rock;4780.0;760.0;-4764.0;-3632.0;17131.0;9695.0;1032
11;Ziad;Rock;10216.0;1260.0;7056.0;-3664.0;13304.0;5918.0;1135
12;Ziad;Rock;16924.0;2380.0;9624.0;-3648.0;1996.0;1730.0;1239
13;Ziad;Rock;16228.0;1900.0;4296.0;-3648.0;-6714.0;-3141.0;1342
14;Ziad;Rock;20620.0;1468.0;-2936.0;-3632.0;-7561.0;-4330.0;1445
15;Ziad;Rock;19408.0;1120.0;-5764.0;-3616.0;-3687.0;-1457.0;1548
16;Ziad;Rock;18320.0;2176.0;-4192.0;-3600.0;-2239.0;-1086.0;1651
17;Ziad;Rock;20024.0;3416.0;2468.0;-3664.0;-952.0;-3388.0;1755
18;Ziad;Rock;22792.0;4428.0;-3148.0;-3632.0;-100.0;1295.0;1857
