id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Khaloud;Paper;16588.0;-1840.0;120.0;-2912.0;-1250.0;77.0;0
1;Khaloud;Paper;16196.0;-1700.0;100.0;-2912.0;-2084.0;62.0;102
2;Khaloud;Paper;17112.0;-1532.0;-364.0;-2896.0;-3256.0;361.0;205
3;Khaloud;Paper;15744.0;-1216.0;-256.0;-2896.0;-3251.0;288.0;309
4;Khaloud;Paper;16584.0;-680.0;112.0;-2928.0;-4196.0;666.0;411
5;Khaloud;Paper;17352.0;-100.0;-112.0;-2912.0;-4837.0;1072.0;515
6;Khaloud;Paper;16996.0;224.0;-1064.0;-2912.0;-4809.0;1400.0;618
7;Khaloud;Paper;16552.0;748.0;4.0;-2928.0;-4487.0;414.0;721
8;Khaloud;Paper;17048.0;1484.0;336.0;-2912.0;-4418.0;514.0;824
9;Khaloud;Paper;17052.0;1696.0;36.0;-2912.0;-3716.0;-1078.0;927
10;Khaloud;Paper;16520.0;2228.0;-848.0;-2928.0;-4030.0;-361.0;1030
11;Khaloud;Paper;16572.0;2776.0;-640.0;-2944.0;-3251.0;-1156.0;1133
12;Khaloud;Paper;17320.0;3268.0;-1368.0;-2912.0;-2133.0;-2469.0;1237
13;Khaloud;Paper;17716.0;3704.0;-956.0;-2880.0;-2712.0;-1553.0;1340
14;Khaloud;Paper;17048.0;4072.0;-1972.0;-2928.0;-1925.0;-1997.0;1442
15;Khaloud;Paper;17344.0;3676.0;-2452.0;-2928.0;-1375.0;-972.0;1546
16;Khaloud;Paper;16696.0;3776.0;-1796.0;-2896.0;-674.0;-310.0;1649
