id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Khaloud;Paper;16144.0;-360.0;2180.0;-3056.0;-924.0;-413.0;0
1;Khaloud;Paper;16940.0;-112.0;1836.0;-3040.0;-989.0;-174.0;103
2;Khaloud;Paper;15944.0;-340.0;1752.0;-3056.0;-826.0;-53.0;207
3;Khaloud;Paper;16120.0;16.0;3224.0;-3008.0;-1429.0;-458.0;309
4;Khaloud;Paper;14824.0;-760.0;2224.0;-3024.0;-2528.0;85.0;412
5;Khaloud;Paper;16376.0;76.0;1724.0;-3040.0;-2650.0;282.0;516
6;Khaloud;Paper;16208.0;1148.0;2340.0;-3072.0;-3354.0;1190.0;618
7;Khaloud;Paper;17140.0;1296.0;2504.0;-3040.0;-3938.0;-328.0;722
8;Khaloud;Paper;16488.0;1716.0;2700.0;-3056.0;-3510.0;-1123.0;825
9;Khaloud;Paper;16928.0;1900.0;340.0;-3072.0;-3599.0;-345.0;929
10;Khaloud;Paper;16536.0;3060.0;1892.0;-3056.0;-2912.0;715.0;1031
11;Khaloud;Paper;17888.0;3192.0;1760.0;-3040.0;-2696.0;562.0;1134
12;Khaloud;Paper;17192.0;2952.0;2292.0;-3056.0;-2385.0;-414.0;1238
13;Khaloud;Paper;16452.0;3472.0;1748.0;-3040.0;-2894.0;-966.0;1340
14;Khaloud;Paper;16808.0;3940.0;1780.0;-3056.0;-3077.0;-2108.0;1444
15;Khaloud;Paper;17152.0;3816.0;632.0;-3040.0;-3272.0;-2088.0;1547
16;Khaloud;Paper;17468.0;3996.0;1016.0;-3072.0;-2305.0;-1864.0;1649
17;Khaloud;Paper;16812.0;3712.0;648.0;-3040.0;-2046.0;-203.0;1753
18;Khaloud;Paper;16588.0;3932.0;164.0;-3040.0;-1135.0;621.0;1856
19;Khaloud;Paper;16652.0;4040.0;504.0;-3056.0;-501.0;672.0;1959
