id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Khaloud;Avada Kedavra;14368.0;-6792.0;-2012.0;-2912.0;2841.0;1259.0;0
1;Khaloud;Avada Kedavra;15632.0;-6652.0;8836.0;-2912.0;-2763.0;338.0;103
2;Khaloud;Avada Kedavra;15588.0;-4992.0;7696.0;-2928.0;-12188.0;1458.0;206
3;Khaloud;Avada Kedavra;14448.0;-3184.0;-4112.0;-2896.0;-17023.0;3323.0;310
4;Khaloud;Avada Kedavra;13164.0;-3768.0;-13144.0;-2848.0;-11240.0;2597.0;412
5;Khaloud;Avada Kedavra;13204.0;-3588.0;-15568.0;-2912.0;-2670.0;1625.0;516
6;Khaloud;Avada Kedavra;14612.0;-1440.0;-14032.0;-2912.0;7901.0;981.0;619
7;Khaloud;Avada Kedavra;18840.0;-160.0;-1184.0;-2896.0;12449.0;105.0;722
8;Khaloud;Avada Kedavra;19404.0;-608.0;5628.0;-2864.0;9896.0;0.0;826
9;Khaloud;Avada Kedavra;20060.0;-1816.0;6096.0;-2896.0;2066.0;21.0;928
10;Khaloud;Avada Kedavra;18140.0;-808.0;5644.0;-2880.0;-5046.0;-812.0;1032
11;Khaloud;Avada Kedavra;15340.0;180.0;2084.0;-2896.0;-11253.0;-3492.0;1135
12;Khaloud;Avada Kedavra;16288.0;396.0;-11184.0;-2896.0;-11589.0;-876.0;1239
13;Khaloud;Avada Kedavra;19244.0;-140.0;-8916.0;-2912.0;-1901.0;-402.0;1341
14;Khaloud;Avada Kedavra;15672.0;-960.0;-5692.0;-2912.0;-175.0;178.0;1444
15;Khaloud;Avada Kedavra;17248.0;-880.0;-3448.0;-2912.0;284.0;-470.0;1548
16;Khaloud;Avada Kedavra;17208.0;-832.0;-3840.0;-2912.0;-759.0;-218.0;1651
17;Khaloud;Avada Kedavra;16880.0;-828.0;-3200.0;-2912.0;-1450.0;-160.0;1754
