id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Khaloud;Slash;5744.0;-10752.0;-12772.0;-3040.0;-5286.0;-2250.0;0
1;Khaloud;Slash;7196.0;-10272.0;-14176.0;-3056.0;-1317.0;-3080.0;103
2;Khaloud;Slash;10092.0;-7540.0;-13220.0;-3072.0;-727.0;-1616.0;206
3;Khaloud;Slash;7920.0;-112.0;-18928.0;-3088.0;1001.0;6148.0;310
4;Khaloud;Slash;-13400.0;3560.0;-13784.0;-3088.0;9714.0;6012.0;413
5;Khaloud;Slash;-32768.0;-7272.0;-12508.0;-3056.0;4829.0;4230.0;517
6;Khaloud;Slash;-20460.0;-8004.0;-9912.0;-3040.0;5498.0;-2206.0;619
