id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Khaloud;Avada Kedavra;9316.0;-7128.0;-3408.0;-2928.0;5711.0;2841.0;0
1;Khaloud;Avada Kedavra;18852.0;-2084.0;27940.0;-2912.0;-9643.0;-2950.0;103
2;Khaloud;Avada Kedavra;13660.0;-112.0;-8336.0;-2896.0;-21835.0;-1232.0;206
3;Khaloud;Avada Kedavra;20160.0;928.0;-19636.0;-2912.0;-6468.0;763.0;309
4;Khaloud;Avada Kedavra;17348.0;1748.0;-15140.0;-2944.0;9678.0;3801.0;412
5;Khaloud;Avada Kedavra;11992.0;620.0;1492.0;-2912.0;18551.0;2845.0;516
6;Khaloud;Avada Kedavra;20460.0;-1256.0;17620.0;-2928.0;6869.0;991.0;618
7;Khaloud;Avada Kedavra;15328.0;1008.0;12588.0;-2960.0;-12482.0;-2578.0;722
8;Khaloud;Avada Kedavra;18892.0;5472.0;-7784.0;-2944.0;-21732.0;-5462.0;825
9;Khaloud;Avada Kedavra;25560.0;2696.0;-8876.0;-2944.0;-6897.0;-2977.0;929
10;Khaloud;Avada Kedavra;13900.0;-2792.0;-7996.0;-2944.0;819.0;2488.0;1032
11;Khaloud;Avada Kedavra;10852.0;-4736.0;-316.0;-2912.0;1371.0;485.0;1134
12;Khaloud;Avada Kedavra;15248.0;-4788.0;-416.0;-2960.0;55.0;-103.0;1238
13;Khaloud;Avada Kedavra;16684.0;-4904.0;-2484.0;-2960.0;-623.0;-390.0;1341
