id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Khaloud;Paper;12756.0;-7324.0;5416.0;-2912.0;-1554.0;-150.0;0
1;Khaloud;Paper;13268.0;-7428.0;4548.0;-2912.0;-3190.0;811.0;103
2;Khaloud;Paper;12228.0;-5860.0;6952.0;-2912.0;-3626.0;-2399.0;206
3;Khaloud;Paper;12516.0;-5340.0;4352.0;-2912.0;-8431.0;-2755.0;309
4;Khaloud;Paper;15444.0;-5208.0;-372.0;-2912.0;-7609.0;-3663.0;413
5;Khaloud;Paper;16816.0;-4236.0;-908.0;-2912.0;-7243.0;-3474.0;516
6;Khaloud;Paper;16960.0;-3548.0;-1688.0;-2912.0;-7428.0;-4097.0;618
7;Khaloud;Paper;17268.0;-3128.0;-4796.0;-2912.0;-6826.0;-3614.0;722
8;Khaloud;Paper;16744.0;-2720.0;-4948.0;-2912.0;-6006.0;-3344.0;825
9;Khaloud;Paper;18820.0;-2448.0;-7396.0;-2912.0;-3988.0;-1353.0;929
10;Khaloud;Paper;17772.0;-2188.0;-5748.0;-2912.0;-1366.0;-802.0;1031
11;Khaloud;Paper;16972.0;-1880.0;-4840.0;-2912.0;-1023.0;-256.0;1135
12;Khaloud;Paper;16656.0;-1892.0;-4576.0;-2912.0;-889.0;-257.0;1238
13;Khaloud;Paper;16944.0;-2064.0;-5048.0;-2896.0;-946.0;-70.0;1340
