id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Khaloud;Paper;15796.0;-5420.0;-1688.0;-2928.0;-790.0;126.0;0
1;Khaloud;Paper;15600.0;-5348.0;-1504.0;-2928.0;-916.0;353.0;103
2;Khaloud;Paper;14988.0;-5288.0;168.0;-2928.0;-1610.0;-365.0;205
3;Khaloud;Paper;14536.0;-4788.0;1648.0;-2912.0;-3886.0;-1639.0;309
4;Khaloud;Paper;15296.0;-4344.0;-976.0;-2928.0;-6607.0;-2096.0;412
5;Khaloud;Paper;16664.0;-4016.0;-4232.0;-2944.0;-6330.0;-2473.0;516
6;Khaloud;Paper;17048.0;-3260.0;-5056.0;-2896.0;-5961.0;-2468.0;618
7;Khaloud;Paper;17288.0;-2780.0;-5356.0;-2896.0;-5894.0;-2316.0;722
8;Khaloud;Paper;15344.0;-2388.0;-5264.0;-2928.0;-6666.0;-2812.0;825
9;Khaloud;Paper;15704.0;-2172.0;-8020.0;-2912.0;-5603.0;-2643.0;928
10;Khaloud;Paper;16804.0;-1832.0;-9504.0;-2896.0;-3929.0;-1882.0;1031
11;Khaloud;Paper;17320.0;-1672.0;-9168.0;-2928.0;-2265.0;-895.0;1134
12;Khaloud;Paper;16760.0;-1544.0;-8556.0;-2896.0;-1036.0;-329.0;1238
