id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Khaloud;Scissors;16900.0;-3312.0;-216.0;-2832.0;-903.0;282.0;0
1;Khaloud;Scissors;16644.0;-3052.0;776.0;-2848.0;-1119.0;-201.0;103
2;Khaloud;Scissors;16220.0;-2996.0;1208.0;-2816.0;-2793.0;-273.0;206
3;Khaloud;Scissors;16196.0;-3204.0;1732.0;-2832.0;-3885.0;327.0;310
4;Khaloud;Scissors;16708.0;-2804.0;480.0;-2848.0;-5837.0;2304.0;413
5;Khaloud;Scissors;16840.0;-3176.0;-1116.0;-2816.0;-4865.0;1085.0;515
6;Khaloud;Scissors;16548.0;-2840.0;-336.0;-2816.0;-4461.0;789.0;619
7;Khaloud;Scissors;17376.0;-2672.0;-1056.0;-2832.0;-4500.0;265.0;722
8;Khaloud;Scissors;16396.0;-2628.0;-592.0;-2816.0;-4618.0;-1041.0;826
9;Khaloud;Scissors;16184.0;-2736.0;-1672.0;-2816.0;-3784.0;-1716.0;928
10;Khaloud;Scissors;16128.0;-2636.0;-1160.0;-2832.0;-4891.0;-493.0;1032
11;Khaloud;Scissors;18260.0;-2620.0;-4392.0;-2848.0;-2397.0;-1434.0;1135
12;Khaloud;Scissors;17000.0;-2756.0;-4388.0;-2816.0;-1122.0;-91.0;1238
13;Khaloud;Scissors;15672.0;-2348.0;-3004.0;-2864.0;-10.0;-465.0;1342
14;Khaloud;Scissors;15476.0;-2088.0;-3344.0;-2832.0;641.0;-1087.0;1444
15;Khaloud;Scissors;16976.0;-1840.0;-3764.0;-2816.0;1278.0;-1674.0;1548
16;Khaloud;Scissors;16360.0;-1360.0;-3276.0;-2832.0;2569.0;-2105.0;1651
17;Khaloud;Scissors;16632.0;-516.0;-4164.0;-2832.0;2809.0;-1064.0;1754
18;Khaloud;Scissors;17160.0;-84.0;-3916.0;-2848.0;3544.0;-143.0;1857
19;Khaloud;Scissors;17928.0;1584.0;-2288.0;-2848.0;2612.0;-200.0;1960
20;Khaloud;Scissors;17120.0;1296.0;-2796.0;-2864.0;1962.0;55.0;2064
21;Khaloud;Scissors;17856.0;1184.0;-2808.0;-2800.0;2163.0;-245.0;2167
22;Khaloud;Scissors;17192.0;1444.0;-1796.0;-2800.0;923.0;-240.0;2270
23;Khaloud;Scissors;17200.0;1548.0;-1012.0;-2848.0;-1000.0;-404.0;2373
24;Khaloud;Scissors;17600.0;1660.0;-1216.0;-2816.0;-2624.0;-835.0;2476
25;Khaloud;Scissors;17268.0;1700.0;-816.0;-2864.0;-4089.0;-774.0;2580
26;Khaloud;Scissors;16984.0;1720.0;-1936.0;-2816.0;-5739.0;-36.0;2682
27;Khaloud;Scissors;17496.0;1504.0;-3824.0;-2848.0;-5243.0;-399.0;2786
28;Khaloud;Scissors;15992.0;1604.0;-3584.0;-2864.0;-4936.0;40.0;2889
29;Khaloud;Scissors;17560.0;1928.0;-5284.0;-2864.0;-3960.0;284.0;2992
30;Khaloud;Scissors;17128.0;1700.0;-4920.0;-2848.0;-3204.0;-161.0;3095
31;Khaloud;Scissors;16888.0;1640.0;-4768.0;-2816.0;-1892.0;106.0;3198
32;Khaloud;Scissors;16544.0;1392.0;-4628.0;-2864.0;-920.0;-109.0;3302
33;Khaloud;Scissors;16976.0;1592.0;-3468.0;-2864.0;-631.0;222.0;3405
34;Khaloud;Scissors;16872.0;1436.0;-3348.0;-2816.0;-968.0;100.0;3508
35;Khaloud;Scissors;16924.0;1564.0;-3432.0;-2848.0;-1025.0;113.0;3611
