id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Khaloud;Scissors;16504.0;-3888.0;-1020.0;-2848.0;-449.0;-264.0;0
1;Khaloud;Scissors;17000.0;-3328.0;204.0;-2864.0;-2767.0;1014.0;103
2;Khaloud;Scissors;16132.0;-3304.0;-188.0;-2832.0;-5069.0;1333.0;206
3;Khaloud;Scissors;16672.0;-3236.0;-448.0;-2832.0;-6751.0;1842.0;309
4;Khaloud;Scissors;16652.0;-3080.0;-944.0;-2848.0;-6926.0;1495.0;412
5;Khaloud;Scissors;15896.0;-3220.0;-3396.0;-2848.0;-7375.0;878.0;516
6;Khaloud;Scissors;15884.0;-3388.0;-3156.0;-2816.0;-5852.0;-2131.0;619
7;Khaloud;Scissors;16424.0;-3836.0;-4388.0;-2832.0;-5471.0;-1723.0;722
8;Khaloud;Scissors;14068.0;-4216.0;-6792.0;-2848.0;-4665.0;-857.0;825
9;Khaloud;Scissors;17392.0;-3460.0;-7896.0;-2848.0;-1217.0;-608.0;929
10;Khaloud;Scissors;16588.0;-2208.0;-5760.0;-2848.0;342.0;287.0;1032
11;Khaloud;Scissors;14940.0;-1828.0;-4932.0;-2816.0;1519.0;-386.0;1134
12;Khaloud;Scissors;15252.0;-1360.0;-5592.0;-2816.0;2318.0;-1279.0;1238
13;Khaloud;Scissors;17724.0;16.0;-6660.0;-2864.0;4403.0;-656.0;1341
14;Khaloud;Scissors;17252.0;1064.0;-3984.0;-2832.0;5175.0;-801.0;1445
15;Khaloud;Scissors;17208.0;1656.0;-1416.0;-2848.0;3668.0;-672.0;1547
16;Khaloud;Scissors;18912.0;1964.0;-3308.0;-2816.0;2098.0;-543.0;1650
17;Khaloud;Scissors;18208.0;2508.0;-260.0;-2848.0;242.0;116.0;1754
18;Khaloud;Scissors;18160.0;3184.0;12.0;-2848.0;-4037.0;-521.0;1857
19;Khaloud;Scissors;16076.0;2028.0;-3204.0;-2848.0;-4856.0;-783.0;1960
20;Khaloud;Scissors;15796.0;1948.0;-2916.0;-2816.0;-7311.0;-261.0;2063
21;Khaloud;Scissors;17392.0;2432.0;-6192.0;-2864.0;-7478.0;-936.0;2167
22;Khaloud;Scissors;17524.0;2208.0;-7644.0;-2864.0;-4990.0;-128.0;2270
23;Khaloud;Scissors;15244.0;2348.0;-6708.0;-2848.0;-3413.0;-581.0;2372
24;Khaloud;Scissors;15888.0;2440.0;-6696.0;-2816.0;-2270.0;-523.0;2476
25;Khaloud;Scissors;16996.0;2240.0;-6272.0;-2816.0;-1425.0;37.0;2579
26;Khaloud;Scissors;16580.0;2112.0;-4700.0;-2848.0;-660.0;-90.0;2683
27;Khaloud;Scissors;16444.0;2200.0;-4348.0;-2848.0;-1002.0;-46.0;2785
