id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Khaloud;Paper;16140.0;-1044.0;1660.0;-3024.0;-1791.0;639.0;0
1;Khaloud;Paper;15996.0;-1300.0;596.0;-3024.0;-3239.0;808.0;104
2;Khaloud;Paper;15076.0;-980.0;496.0;-3040.0;-3286.0;746.0;207
3;Khaloud;Paper;15836.0;12.0;1856.0;-3008.0;-4055.0;167.0;310
4;Khaloud;Paper;15444.0;-32.0;72.0;-3024.0;-4955.0;-819.0;413
5;Khaloud;Paper;16600.0;756.0;936.0;-3008.0;-5224.0;-1188.0;516
6;Khaloud;Paper;18276.0;1692.0;368.0;-3024.0;-5468.0;11.0;620
7;Khaloud;Paper;17544.0;2160.0;-364.0;-3040.0;-5037.0;-510.0;722
8;Khaloud;Paper;16452.0;2356.0;-748.0;-3024.0;-4095.0;19.0;826
9;Khaloud;Paper;17956.0;2916.0;-512.0;-3024.0;-3944.0;447.0;929
10;Khaloud;Paper;17940.0;3028.0;88.0;-3008.0;-3923.0;-110.0;1032
11;Khaloud;Paper;17664.0;3108.0;-788.0;-3024.0;-3534.0;-447.0;1135
12;Khaloud;Paper;17076.0;2984.0;-644.0;-3024.0;-3038.0;-768.0;1238
13;Khaloud;Paper;16704.0;2704.0;-720.0;-3008.0;-1919.0;-37.0;1342
14;Khaloud;Paper;17244.0;3388.0;-224.0;-2992.0;-816.0;334.0;1445
