time_s;id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0.0;0.0;Khaloud;Scissor;-15447.2;-2232.8;-3450.4;-2515.2;3351.0;-227.8;0.0
0.05;0.4838709677419355;;;-15445.677419354839;-2188.2064516129035;-3373.8064516129034;-2515.2;3102.0516129032258;-229.0709677419355;50.0
0.1;0.967741935483871;;;-15444.154838709677;-2143.612903225807;-3297.2129032258067;-2515.2;2853.1032258064515;-230.34193548387097;100.0
0.15;1.4516129032258065;;;-15442.632258064517;-2099.0193548387097;-3220.6193548387096;-2515.2;2604.1548387096773;-231.61290322580646;150.0
0.2;1.935483870967742;;;-15441.109677419356;-2054.425806451613;-3144.025806451613;-2515.2;2355.206451612903;-232.88387096774196;200.0
0.25;2.4193548387096775;;;-15439.587096774194;-2009.8322580645163;-3067.432258064516;-2515.2;2106.258064516129;-234.15483870967742;250.0
0.3;2.903225806451613;;;-15438.064516129032;-1965.2387096774196;-2990.8387096774195;-2515.2;1857.309677419355;-235.4258064516129;300.0
0.35;3.3870967741935485;;;-15436.541935483872;-1920.645161290323;-2914.245161290323;-2515.2;1608.3612903225808;-236.6967741935484;350.0
0.4;3.870967741935484;;;-15435.01935483871;-1876.051612903226;-2837.651612903226;-2515.2;1359.4129032258065;-237.96774193548387;400.0
0.45;4.35483870967742;;;-15433.496774193549;-1831.458064516129;-2761.058064516129;-2515.2;1110.4645161290323;-239.23870967741937;450.0
0.5;4.838709677419355;;;-15431.974193548387;-1786.8645161290324;-2684.4645161290323;-2515.2;861.516129032258;-240.50967741935483;500.0
0.55;5.32258064516129;;;-15430.451612903225;-1742.2709677419357;-2607.8709677419356;-2515.2;612.5677419354838;-241.78064516129032;550.0
0.6;5.806451612903226;;;-15428.929032258065;-1697.677419354839;-2531.277419354839;-2515.2;363.61935483871;-243.05161290322582;600.0
0.65;6.290322580645162;;;-15427.406451612904;-1653.083870967742;-2454.683870967742;-2515.2;114.67096774193578;-244.32258064516128;650.0
0.7;6.774193548387097;;;-15425.883870967742;-1608.4903225806454;-2378.090322580645;-2515.2;-134.27741935483846;-245.59354838709677;700.0
0.75;7.258064516129032;;;-15424.36129032258;-1563.8967741935485;-2301.4967741935484;-2515.2;-383.2258064516127;-246.86451612903227;750.0
0.8;7.741935483870968;;;-15422.83870967742;-1519.3032258064518;-2224.9032258064517;-2515.2;-632.1741935483869;-248.13548387096773;800.0
0.85;8.225806451612904;;;-15421.316129032259;-1474.709677419355;-2148.309677419355;-2515.2;-881.1225806451612;-249.40645161290323;850.0
0.9;8.70967741935484;;;-15419.793548387097;-1430.1161290322582;-2071.7161290322583;-2515.2;-1130.0709677419354;-250.67741935483872;900.0
0.95;9.193548387096774;;;-15418.270967741935;-1385.5225806451615;-1995.1225806451614;-2515.2;-1379.0193548387097;-251.94838709677418;950.0
1.0;9.67741935483871;;;-15416.748387096775;-1340.9290322580646;-1918.5290322580645;-2515.2;-1627.967741935484;-253.21935483870968;1000.0
