time_s;id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0.0;0.0;Khaloud;Scissor;-15480.8;-2005.6;-1119.2;-2531.2;2814.8;520.6;0.0
0.05;0.484375;;;-15471.537499999999;-1936.7624999999998;-1078.65;-2531.45;2821.1781250000004;511.69687500000003;50.0
0.1;0.96875;;;-15462.275;-1867.925;-1038.1000000000001;-2531.7;2827.55625;502.79375000000005;100.0
0.15;1.453125;;;-15453.012499999999;-1799.0874999999999;-997.5500000000001;-2531.95;2833.9343750000003;493.890625;150.0
0.2;1.9375;;;-15443.75;-1730.25;-957.0;-2532.2;2840.3125;484.9875;200.0
0.25;2.421875;;;-15434.4875;-1661.4125;-916.45;-2532.45;2846.690625;476.084375;250.0
0.3;2.90625;;;-15425.224999999999;-1592.5749999999998;-875.9000000000001;-2532.7;2853.0687500000004;467.18125000000003;300.0
0.35;3.390625;;;-15415.9625;-1523.7374999999997;-835.3500000000001;-2532.95;2859.446875;458.27812500000005;350.0
0.4;3.875;;;-15406.699999999999;-1454.8999999999999;-794.8000000000001;-2533.2;2865.8250000000003;449.375;400.0
0.45;4.359375;;;-15397.4375;-1386.0625;-754.25;-2533.45;2872.203125;440.471875;450.0
0.5;4.84375;;;-15388.175;-1317.225;-713.7;-2533.7;2878.58125;431.56875;500.0
0.55;5.328125;;;-15378.912499999999;-1248.3874999999998;-673.1500000000001;-2533.95;2884.9593750000004;422.665625;550.0
0.6;5.8125;;;-15369.65;-1179.5499999999997;-632.6000000000001;-2534.2;2891.3375;413.76250000000005;600.0
0.65;6.296875;;;-15360.387499999999;-1110.7124999999999;-592.0500000000001;-2534.45;2897.7156250000003;404.859375;650.0
0.7;6.78125;;;-15351.125;-1041.8749999999998;-551.5000000000001;-2534.7;2904.09375;395.95625;700.0
0.75;7.265625;;;-15341.8625;-973.0374999999999;-510.95000000000005;-2534.95;2910.471875;387.053125;750.0
0.8;7.75;;;-15332.599999999999;-904.1999999999998;-470.4000000000001;-2535.2;2916.8500000000004;378.15;800.0
0.85;8.234375;;;-15323.3375;-835.3624999999997;-429.85000000000014;-2535.45;2923.228125;369.24687500000005;850.0
0.9;8.71875;;;-15314.074999999999;-766.5249999999999;-389.30000000000007;-2535.7;2929.6062500000003;360.34375;900.0
