time_s;id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0.0;0.0;Khaloud;Rock;16689.6;1160.0;910.4;-3040.0;-1413.2;-371.4;0.0
0.05;0.484375;;;16700.4375;1175.9875;895.8874999999999;-3039.9;-1425.70625;-370.09375;50.0
0.1;0.96875;;;16711.274999999998;1191.975;881.375;-3039.8;-1438.2125;-368.78749999999997;100.0
0.15;1.453125;;;16722.1125;1207.9625;866.8625;-3039.7;-1450.71875;-367.48125;150.0
0.2;1.9375;;;16732.949999999997;1223.95;852.35;-3039.6;-1463.2250000000001;-366.17499999999995;200.0
0.25;2.421875;;;16743.7875;1239.9375;837.8375;-3039.5;-1475.73125;-364.86875;250.0
0.3;2.90625;;;16754.625;1255.925;823.325;-3039.4;-1488.2375;-363.5625;300.0
0.35;3.390625;;;16765.462499999998;1271.9125;808.8125;-3039.3;-1500.74375;-362.25624999999997;350.0
0.4;3.875;;;16776.3;1287.9;794.3;-3039.2;-1513.25;-360.95;400.0
0.45;4.359375;;;16787.137499999997;1303.8875;779.7875;-3039.1;-1525.75625;-359.64374999999995;450.0
0.5;4.84375;;;16797.975;1319.875;765.275;-3039.0;-1538.2625;-358.3375;500.0
0.55;5.328125;;;16808.8125;1335.8625;750.7625;-3038.9;-1550.76875;-357.03125;550.0
0.6;5.8125;;;16819.649999999998;1351.85;736.25;-3038.8;-1563.275;-355.72499999999997;600.0
0.65;6.296875;;;16830.4875;1367.8375;721.7375;-3038.7;-1575.78125;-354.41875;650.0
0.7;6.78125;;;16841.325;1383.825;707.225;-3038.6;-1588.2875;-353.11249999999995;700.0
0.75;7.265625;;;16852.1625;1399.8125;692.7125;-3038.5;-1600.79375;-351.80625;750.0
0.8;7.75;;;16863.0;1415.8;678.2;-3038.4;-1613.3;-350.5;800.0
0.85;8.234375;;;16873.837499999998;1431.7875;663.6875;-3038.3;-1625.80625;-349.19374999999997;850.0
0.9;8.71875;;;16884.675;1447.775;649.175;-3038.2;-1638.3125;-347.8875;900.0
0.95;9.203125;;;16895.5125;1463.7624999999998;634.6624999999999;-3038.1;-1650.81875;-346.58125;950.0
1.0;9.6875;;;16906.35;1479.75;620.15;-3038.0;-1663.325;-345.275;1000.0
1.05;10.171875;;;16917.1875;1495.7375;605.6375;-3037.9;-1675.83125;-343.96875;1050.0
1.1;10.65625;;;16928.024999999998;1511.725;591.125;-3037.8;-1688.3375;-342.66249999999997;1100.0
1.15;11.140625;;;16938.8625;1527.7124999999999;576.6125;-3037.7;-1700.84375;-341.35625;1150.0
1.2;11.625;;;16949.7;1543.6999999999998;562.1;-3037.6;-1713.35;-340.05;1200.0
1.25;12.109375;;;16960.5375;1559.6875;547.5875;-3037.5;-1725.85625;-338.74375;1250.0
1.3;12.59375;;;16971.375;1575.675;533.075;-3037.4;-1738.3625;-337.4375;1300.0
1.35;13.078125;;;16982.212499999998;1591.6625;518.5625;-3037.3;-1750.86875;-336.13125;1350.0
1.4;13.5625;;;16993.05;1607.6499999999999;504.05;-3037.2;-1763.375;-334.825;1400.0
1.45;14.046875;;;17003.8875;1623.6374999999998;489.5375;-3037.1;-1775.88125;-333.51875;1450.0
1.5;14.53125;;;17014.725;1639.625;475.025;-3037.0;-1788.3875;-332.2125;1500.0
1.55;15.015625;;;17025.5625;1655.6125;460.5125;-3036.9;-1800.89375;-330.90625;1550.0
1.6;15.5;;;17036.4;1671.6;446.0;-3036.8;-1813.4;-329.6;1600.0
1.65;15.984375;;;17047.2375;1687.5874999999999;431.4875;-3036.7;-1825.90625;-328.29375;1650.0
1.7;16.46875;;;17058.075;1703.5749999999998;416.975;-3036.6;-1838.4125;-326.9875;1700.0
1.75;16.953125;;;17068.9125;1719.5625;402.4625;-3036.5;-1850.91875;-325.68125;1750.0
1.8;17.4375;;;17079.75;1735.55;387.95000000000005;-3036.4;-1863.425;-324.375;1800.0
1.85;17.921875;;;17090.5875;1751.5375;373.4375;-3036.2999999999997;-1875.93125;-323.06875;1850.0
1.9;18.40625;;;17101.425;1767.5249999999999;358.92499999999995;-3036.2;-1888.4375;-321.7625;1900.0
1.95;18.890625;;;17112.2625;1783.5124999999998;344.4125;-3036.1;-1900.94375;-320.45625;1950.0
2.0;19.375;;;17123.1;1799.5;329.9;-3036.0;-1913.4499999999998;-319.15;2000.0
2.05;19.859375;;;17133.9375;1815.4874999999997;315.38750000000005;-3035.9;-1925.95625;-317.84375;2050.0
2.1;20.34375;;;17144.775;1831.475;300.875;-3035.7999999999997;-1938.4625;-316.5375;2100.0
2.15;20.828125;;;17155.6125;1847.4624999999999;286.36249999999995;-3035.7;-1950.96875;-315.23125;2150.0
2.2;21.3125;;;17166.45;1863.4499999999998;271.85;-3035.6;-1963.475;-313.925;2200.0
2.25;21.796875;;;17177.2875;1879.4375;257.3375;-3035.5;-1975.9812499999998;-312.61875;2250.0
2.3;22.28125;;;17188.125;1895.4249999999997;242.82500000000005;-3035.4;-1988.4875;-311.3125;2300.0
2.35;22.765625;;;17198.9625;1911.4125;228.3125;-3035.2999999999997;-2000.99375;-310.00625;2350.0
2.4;23.25;;;17209.8;1927.3999999999999;213.80000000000007;-3035.2;-2013.5;-308.7;2400.0
2.45;23.734375;;;17220.6375;1943.3874999999998;199.28750000000002;-3035.1;-2026.00625;-307.39375;2450.0
2.5;24.21875;;;17231.475;1959.375;184.77499999999998;-3035.0;-2038.5124999999998;-306.0875;2500.0
2.55;24.703125;;;17242.3125;1975.3624999999997;170.26250000000005;-3034.9;-2051.01875;-304.78125;2550.0
2.6;25.1875;;;17253.15;1991.35;155.75;-3034.7999999999997;-2063.525;-303.475;2600.0
2.65;25.671875;;;17263.9875;2007.3374999999999;141.23750000000007;-3034.7;-2076.03125;-302.16875;2650.0
2.7;26.15625;;;17274.825;2023.3249999999998;126.72500000000002;-3034.6;-2088.5375;-300.8625;2700.0
2.75;26.640625;;;17285.6625;2039.3125;112.21249999999998;-3034.5;-2101.04375;-299.55625;2750.0
2.8;27.125;;;17296.5;2055.2999999999997;97.70000000000005;-3034.4;-2113.55;-298.25;2800.0
2.85;27.609375;;;17307.3375;2071.2875;83.1875;-3034.2999999999997;-2126.05625;-296.94375;2850.0
2.9;28.09375;;;17318.175;2087.2749999999996;68.67500000000007;-3034.2;-2138.5625;-295.6375;2900.0
2.95;28.578125;;;17329.0125;2103.2625;54.16250000000002;-3034.1;-2151.06875;-294.33125;2950.0
3.0;29.0625;;;17339.850000000002;2119.25;39.64999999999998;-3034.0;-2163.575;-293.025;3000.0
3.05;29.546875;;;17350.6875;2135.2374999999997;25.137500000000045;-3033.9;-2176.08125;-291.71875;3050.0
