time_s;id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0.0;0.0;Ziad;Rock;14757.6;1366.4;-5278.4;-3644.8;125.6;-299.2;0.0
0.05;0.48484848484848486;;;14904.703030303031;1377.648484848485;-5116.290909090909;-3644.7030303030306;-5.01818181818183;-311.3818181818182;50.0
0.1;0.9696969696969697;;;15051.80606060606;1388.8969696969698;-4954.181818181818;-3644.606060606061;-135.63636363636365;-323.56363636363636;100.0
0.15;1.4545454545454546;;;15198.909090909092;1400.1454545454546;-4792.072727272727;-3644.509090909091;-266.25454545454545;-335.74545454545455;150.0
0.2;1.9393939393939394;;;15346.012121212121;1411.3939393939395;-4629.963636363636;-3644.4121212121213;-396.8727272727273;-347.92727272727274;200.0
0.25;2.4242424242424243;;;15493.115151515152;1422.6424242424243;-4467.854545454546;-3644.3151515151517;-527.4909090909091;-360.1090909090909;250.0
0.3;2.909090909090909;;;15640.218181818182;1433.8909090909092;-4305.745454545455;-3644.218181818182;-658.1090909090909;-372.29090909090905;300.0
0.35;3.393939393939394;;;15787.321212121213;1445.139393939394;-4143.636363636363;-3644.1212121212125;-788.7272727272727;-384.4727272727273;350.0
0.4;3.878787878787879;;;15934.424242424242;1456.387878787879;-3981.5272727272722;-3644.0242424242424;-919.3454545454546;-396.6545454545454;400.0
0.45;4.363636363636363;;;16081.527272727273;1467.6363636363637;-3819.4181818181814;-3643.927272727273;-1049.9636363636364;-408.83636363636367;450.0
0.5;4.848484848484849;;;16228.630303030302;1478.8848484848486;-3657.3090909090906;-3643.830303030303;-1180.5818181818183;-421.0181818181818;500.0
0.55;5.333333333333334;;;16375.733333333334;1490.1333333333334;-3495.2;-3643.7333333333336;-1311.2000000000003;-433.20000000000005;550.0
0.6;5.818181818181818;;;16522.836363636365;1501.3818181818183;-3333.090909090909;-3643.6363636363635;-1441.818181818182;-445.3818181818182;600.0
0.65;6.303030303030303;;;16669.939393939396;1512.6303030303031;-3170.981818181818;-3643.539393939394;-1572.4363636363637;-457.56363636363636;650.0
0.7;6.787878787878788;;;16817.042424242423;1523.878787878788;-3008.872727272727;-3643.4424242424243;-1703.0545454545456;-469.74545454545455;700.0
0.75;7.272727272727273;;;16964.145454545454;1535.1272727272726;-2846.763636363636;-3643.3454545454547;-1833.6727272727276;-481.92727272727274;750.0
0.8;7.757575757575758;;;17111.248484848486;1546.3757575757577;-2684.6545454545453;-3643.248484848485;-1964.2909090909093;-494.1090909090909;800.0
0.85;8.242424242424242;;;17258.351515151517;1557.6242424242423;-2522.5454545454545;-3643.151515151515;-2094.909090909091;-506.2909090909091;850.0
0.9;8.727272727272727;;;17405.454545454544;1568.8727272727274;-2360.4363636363637;-3643.0545454545454;-2225.5272727272727;-518.4727272727273;900.0
0.95;9.212121212121213;;;17552.557575757575;1580.121212121212;-2198.3272727272724;-3642.957575757576;-2356.145454545455;-530.6545454545455;950.0
1.0;9.696969696969697;;;17699.660606060606;1591.3696969696969;-2036.2181818181816;-3642.860606060606;-2486.7636363636366;-542.8363636363637;1000.0
1.05;10.181818181818182;;;17846.763636363637;1602.6181818181817;-1874.1090909090908;-3642.7636363636366;-2617.3818181818183;-555.0181818181818;1050.0
1.1;10.666666666666668;;;17993.86666666667;1613.8666666666666;-1712.0;-3642.6666666666665;-2748.0000000000005;-567.2;1100.0
1.15;11.151515151515152;;;18140.969696969696;1625.1151515151514;-1549.8909090909092;-3642.569696969697;-2878.618181818182;-579.3818181818183;1150.0
1.2;11.636363636363637;;;18288.072727272727;1636.3636363636363;-1387.7818181818184;-3642.4727272727273;-3009.236363636364;-591.5636363636363;1200.0
1.25;12.121212121212121;;;18435.17575757576;1647.612121212121;-1225.6727272727271;-3642.3757575757577;-3139.8545454545456;-603.7454545454545;1250.0
1.3;12.606060606060606;;;18582.27878787879;1658.860606060606;-1063.5636363636368;-3642.2787878787876;-3270.4727272727273;-615.9272727272728;1300.0
1.35;13.090909090909092;;;18729.381818181817;1670.1090909090908;-901.454545454545;-3642.181818181818;-3401.0909090909095;-628.1090909090909;1350.0
1.4;13.575757575757576;;;18876.484848484848;1681.3575757575757;-739.3454545454542;-3642.0848484848484;-3531.709090909091;-640.290909090909;1400.0
1.45;14.06060606060606;;;19023.58787878788;1692.6060606060605;-577.2363636363634;-3641.987878787879;-3662.327272727273;-652.4727272727273;1450.0
1.5;14.545454545454547;;;19170.69090909091;1703.8545454545454;-415.1272727272726;-3641.890909090909;-3792.945454545455;-664.6545454545455;1500.0
1.55;15.030303030303031;;;19317.793939393938;1715.1030303030302;-253.0181818181818;-3641.793939393939;-3923.5636363636368;-676.8363636363637;1550.0
1.6;15.515151515151516;;;19464.89696969697;1726.351515151515;-90.90909090909099;-3641.6969696969695;-4054.1818181818185;-689.0181818181818;1600.0
1.65;16.0;Ziad;Rock;19612.0;1737.6;71.2;-3641.6;-4184.8;-701.2;1650.0
1.7;16.0;;;19612.0;1737.6;71.2;-3641.6;-4184.8;-701.2;1650.0
1.75;16.0;;;19612.0;1737.6;71.2;-3641.6;-4184.8;-701.2;1650.0
1.8;16.0;;;19612.0;1737.6;71.2;-3641.6;-4184.8;-701.2;1650.0
1.85;16.0;;;19612.0;1737.6;71.2;-3641.6;-4184.8;-701.2;1650.0
1.9;16.0;;;19612.0;1737.6;71.2;-3641.6;-4184.8;-701.2;1650.0
1.95;16.0;;;19612.0;1737.6;71.2;-3641.6;-4184.8;-701.2;1650.0
